sensor_id,seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
1,184608,1846495301,23.5572178,1815,1362,1036,1635,1259,993
1,184609,1846505303,23.5577633,1820,1360,1034,1632,1259,992
2,184547,1845885532,23.5582608,1955,1701,2176,1681,1485,1866
1,184610,1846515301,23.5587662,1818,1360,1040,1636,1256,996
2,184548,1845895531,23.5719471,1962,1667,2139,1693,1465,1837
1,184611,1846525301,23.5725941,1818,1362,1036,1637,1260,994
2,184549,1845905531,23.5733035,2001,1974,2495,1711,1697,2103
1,184612,1846535301,23.587763,1818,1362,1037,1637,1258,993
2,184550,1845915531,23.5889087,2047,1797,2262,1784,1568,1926
2,184551,1845925531,23.58957,2046,1807,2318,1820,1640,2005
1,184613,1846545301,23.5902304,1814,1360,1036,1635,1259,982
1,184614,1846555302,23.6039781,1815,1360,1035,1638,1259,993
2,184552,1845935530,23.6046714,2119,1768,2217,1769,1576,1907
1,184615,1846565301,23.6053691,1811,1365,1037,1635,1258,992
2,184553,1845945532,23.6194019,1923,1660,2115,1672,1478,1853
1,184616,1846575301,23.6205554,1819,1363,1034,1632,1258,995
2,184554,1845955531,23.6216401,2142,1811,2224,1759,1523,1874
1,184617,1846585301,23.6223888,1813,1360,1034,1630,1259,995
2,184555,1845965531,23.6345091,1958,1646,2107,1713,1444,1811
1,184618,1846595301,23.6352194,1817,1360,1039,1635,1263,993
2,184556,1845975532,23.636054,2096,1753,2240,1847,1562,1950
1,184619,1846605301,23.6367484,1815,1360,1036,1630,1261,982
2,184557,1845985530,23.650264,2307,1943,2393,1965,1672,2031
1,184620,1846615301,23.651672,1814,1361,1035,1634,1259,982
2,184558,1845995531,23.6526593,2239,1869,2369,1977,1681,2062
1,184621,1846625301,23.665686,1819,1360,1036,1631,1257,991
1,184622,1846635301,23.6662977,1814,1362,1023,1630,1255,982
2,184559,1846005530,23.6667691,2254,1917,2374,1938,1665,2024
2,184560,1846015533,23.6816683,1953,1630,2118,1704,1467,1849
2,184561,1846025529,23.6824006,2061,1742,2263,1798,1520,1913
1,184623,1846645300,23.6830413,1819,1361,1051,1635,1259,1006
1,184624,1846655302,23.683745,1822,1360,1023,1632,1259,978
2,184562,1846035531,23.6969451,2101,1817,2324,1864,1632,2030
1,184625,1846665301,23.6976723,1815,1351,1018,1632,1258,979
2,184563,1846045530,23.6981545,2106,1693,2133,1730,1440,1819
1,184626,1846675301,23.7127369,1818,1363,1023,1637,1259,988
2,184564,1846055531,23.7137001,2012,1616,2093,1748,1447,1832
2,184565,1846065531,23.7144367,2041,1603,2064,1756,1421,1798
1,184627,1846685301,23.7276091,1815,1364,1023,1629,1259,981
1,184628,1846695301,23.7281651,1814,1360,1023,1628,1260,992
2,184566,1846075529,23.7286515,1999,1584,2061,1724,1395,1773
1,184629,1846705301,23.7290996,1815,1357,1022,1628,1254,992
2,184567,1846085532,23.7451346,2000,1584,2067,1720,1393,1773
1,184630,1846715301,23.7460693,1814,1356,1023,1634,1261,989
2,184568,1846095531,23.7589309,1972,1589,2086,1710,1406,1791
1,184631,1846725302,23.759577,1819,1355,1021,1632,1259,982
2,184569,1846105533,23.7601709,1961,1585,2090,1692,1394,1798
1,184632,1846735301,23.7608281,1813,1355,1035,1626,1251,991
2,184570,1846115530,23.7744179,2000,1611,2096,1723,1407,1790
1,184633,1846745301,23.7754181,1827,1349,1007,1638,1251,968
2,184571,1846125531,23.7897178,1979,1570,2057,1708,1388,1768
1,184634,1846755301,23.7904007,1818,1359,1017,1638,1259,981
2,184572,1846135531,23.7911179,1974,1575,2064,1702,1388,1768
1,184635,1846765301,23.7919284,1819,1361,1021,1635,1260,982
2,184573,1846145530,23.8055752,1989,1602,2095,1714,1406,1790
1,184636,1846775301,23.8062944,1819,1363,1035,1630,1260,994
2,184574,1846155531,23.8070235,1968,1570,2064,1697,1380,1771
1,184637,1846785301,23.8219742,1812,1366,1040,1631,1267,996
2,184575,1846165530,23.8232068,1989,1590,2064,1715,1398,1772
1,184638,1846795302,23.8244097,1813,1367,1039,1634,1262,996
2,184576,1846175532,23.8367615,2135,1745,2196,1824,1504,1862
1,184639,1846805301,23.8381254,1818,1362,1037,1634,1261,996
2,184577,1846185530,23.8401885,1989,1555,2021,1719,1369,1741
1,184640,1846815301,23.851844,1817,1361,1034,1634,1259,993
2,184578,1846195529,23.8526237,1975,1535,2026,1704,1355,1746
2,184579,1846205531,23.8533649,1973,1571,2045,1692,1385,1758
1,184641,1846825301,23.8684909,1819,1360,1031,1636,1259,994
1,184642,1846835302,23.8698429,1815,1360,1023,1638,1259,988
2,184580,1846215531,23.8714635,1951,1562,2032,1686,1378,1749
2,184581,1846225532,23.9247921,1945,1532,2006,1683,1348,1725
1,184643,1846845300,23.9256691,1823,1353,1023,1638,1259,982
1,184644,1846855301,23.9263498,1819,1356,1023,1637,1259,990
2,184582,1846235531,23.9270972,1955,1502,1973,1687,1329,1704
1,184645,1846865301,23.9277986,1822,1360,1023,1638,1259,990
2,184583,1846245531,23.9285514,1984,1481,1941,1707,1316,1678
1,184646,1846875301,23.9292863,1819,1359,1034,1635,1264,993
2,184584,1846255532,23.9299201,1983,1475,1936,1709,1313,1670
1,184647,1846885301,23.93054,1813,1362,1038,1635,1260,996
2,184585,1846265531,23.9312421,1969,1474,1930,1700,1312,1666
1,184648,1846895301,23.9321318,1811,1363,1039,1636,1261,993
1,184649,1846905302,23.9327851,1819,1366,1037,1635,1259,996
2,184587,1846285532,23.9447768,1968,1475,1922,1698,1308,1659
1,184650,1846915302,23.9457973,1814,1363,1042,1634,1259,996
2,184588,1846295532,23.9466582,1851,1388,1813,1606,1241,1576
1,184651,1846925301,23.9605427,1818,1360,1037,1634,1259,996
2,184589,1846305530,23.9613928,1819,1358,1792,1579,1217,1559
1,184652,1846935301,23.9621599,1816,1361,1037,1634,1259,990
2,184590,1846315531,23.9768887,1839,1373,1807,1596,1231,1571
1,184653,1846945301,23.9775495,1815,1358,1023,1630,1259,990
1,184654,1846955301,23.9908228,1817,1353,1022,1637,1259,982
2,184591,1846325531,23.9914205,1904,1426,1858,1652,1270,1614
2,184592,1846335529,23.9921195,1908,1424,1854,1647,1267,1606
1,184655,1846965301,24.0061229,1818,1359,1023,1639,1257,982
2,184593,1846345531,24.0069164,1906,1418,1839,1648,1263,1592
1,184656,1846975301,24.0077234,1820,1360,1023,1638,1256,982
2,184594,1846355532,24.0084733,1907,1410,1819,1651,1255,1583
1,184657,1846985302,24.0254091,1815,1361,1035,1632,1260,994
2,184595,1846365532,24.025903,1963,1451,1858,1692,1289,1609
1,184658,1846995301,24.0381641,1815,1361,1038,1635,1260,994
2,184596,1846375532,24.0387268,1962,1441,1841,1696,1283,1596
1,184659,1847005301,24.0392265,1818,1360,1039,1632,1260,988
2,184597,1846385535,24.0533104,1904,1395,1783,1644,1248,1557
1,184660,1847015301,24.0541155,1819,1362,1035,1635,1259,995
2,184598,1846395533,24.0548998,1957,1431,1817,1687,1278,1576
1,184661,1847025301,24.0700631,1813,1360,1037,1629,1260,996
2,184599,1846405531,24.0709898,1969,1447,1829,1699,1284,1586
1,184662,1847035301,24.0718293,1809,1364,1035,1635,1260,991
2,184600,1846415533,24.0725455,1952,1430,1806,1685,1272,1569
1,184663,1847045301,24.0852338,1817,1360,1033,1639,1259,992
2,184601,1846425532,24.0859306,1953,1424,1798,1687,1267,1558
1,184664,1847055301,24.0865325,1821,1360,1034,1631,1259,992
2,184602,1846435531,24.1002764,1966,1431,1794,1694,1271,1562
1,184665,1847065300,24.1008244,1819,1354,1034,1639,1255,988
2,184603,1846445531,24.1013157,1943,1420,1776,1677,1264,1545
1,184666,1847075301,24.1018697,1819,1360,1023,1635,1255,992
2,184604,1846455530,24.1157299,1962,1436,1793,1690,1276,1557
1,184667,1847085301,24.1162977,1813,1365,1037,1635,1259,995
2,184605,1846465531,24.1167199,1928,1409,1750,1670,1255,1528
1,184668,1847095302,24.132215,1821,1364,1038,1632,1259,994
2,184606,1846475534,24.1329988,1920,1410,1759,1657,1255,1530
1,184669,1847105301,24.1337474,1813,1365,1033,1635,1259,992
2,184607,1846485530,24.1346158,1951,1431,1773,1682,1269,1546
1,184670,1847115301,24.1907526,1817,1360,1037,1635,1260,994
2,184608,1846495531,24.191746,1943,1426,1776,1681,1275,1547
1,184671,1847125301,24.1925879,1814,1360,1040,1631,1259,992
2,184609,1846505532,24.1933984,1963,1440,1783,1689,1282,1548
2,184610,1846515531,24.1948747,1938,1424,1762,1673,1267,1534
1,184672,1847135300,24.1955502,1821,1365,1036,1634,1259,994
1,184673,1847145301,24.1961836,1818,1359,1032,1635,1259,993
2,184611,1846525531,24.1967758,1913,1413,1744,1658,1260,1521
1,184674,1847155301,24.1973481,1814,1360,1038,1634,1259,993
2,184612,1846535531,24.1983832,1926,1415,1747,1663,1263,1528
1,184675,1847165301,24.1991271,1817,1360,1040,1635,1257,993
2,184613,1846545530,24.1997795,1945,1435,1762,1682,1276,1535
1,184676,1847175302,24.2101547,1819,1360,1040,1640,1260,994
2,184614,1846555532,24.2107496,1942,1429,1758,1679,1270,1528
1,184677,1847185301,24.2111782,1818,1362,1037,1638,1261,993
1,184678,1847195301,24.2268092,1818,1363,1041,1634,1260,996
2,184616,1846575531,24.227548,1955,1441,1769,1685,1285,1535
1,184679,1847205300,24.2419974,1814,1361,1038,1635,1261,993
2,184617,1846585532,24.2425538,1958,1446,1774,1689,1285,1546
1,184680,1847215301,24.2430519,1817,1361,1038,1636,1261,993
2,184618,1846595531,24.2434822,1952,1456,1782,1684,1293,1548
2,184619,1846605532,24.2580428,1955,1457,1795,1686,1299,1561
1,184681,1847225301,24.2589522,1810,1360,1035,1630,1259,993
2,184620,1846615531,24.2724079,1952,1473,1808,1686,1304,1571
1,184682,1847235301,24.2734365,1814,1360,1023,1635,1258,992
1,184683,1847245302,24.274161,1821,1359,1034,1631,1257,980
2,184621,1846625531,24.2877579,1953,1477,1822,1689,1312,1579
1,184684,1847255301,24.2891363,1821,1360,1031,1632,1259,992
2,184622,1846635532,24.2901588,1958,1471,1808,1690,1303,1571
1,184685,1847265301,24.3038599,1824,1360,1023,1630,1259,982
2,184623,1846645531,24.3048648,1953,1472,1809,1688,1302,1572
1,184686,1847275301,24.3057067,1813,1361,1039,1638,1262,996
2,184624,1846655530,24.3191615,1957,1474,1814,1689,1305,1576
1,184687,1847285302,24.3197275,1818,1366,1042,1635,1264,996
2,184625,1846665530,24.3202451,1956,1474,1817,1689,1311,1576
1,184688,1847295301,24.3207298,1811,1363,1041,1626,1264,996
2,184626,1846675531,24.3348543,1962,1476,1814,1686,1306,1572
1,184689,1847305301,24.3355902,1813,1362,1039,1635,1262,995
2,184627,1846685530,24.3361892,1958,1472,1811,1694,1305,1575
2,184628,1846695531,24.3886828,1963,1471,1802,1690,1301,1570
1,184690,1847315300,24.3896956,1814,1360,1037,1632,1259,993
1,184691,1847325301,24.3906048,1822,1358,1035,1635,1259,982
2,184629,1846705530,24.3912317,1961,1467,1806,1689,1301,1571
1,184692,1847335301,24.3918319,1821,1358,1023,1635,1257,982
2,184630,1846715532,24.3924411,1959,1473,1808,1692,1306,1576
1,184693,1847345305,24.3930062,1835,1356,1035,1637,1256,982
2,184631,1846725531,24.3935782,1958,1475,1820,1692,1307,1579
1,184694,1847355301,24.394257,1821,1351,1021,1634,1257,981
2,184632,1846735529,24.3985488,1957,1482,1825,1693,1313,1585
1,184695,1847365301,24.3992865,1821,1354,1021,1639,1259,979
2,184633,1846745532,24.4144426,1964,1490,1840,1690,1318,1597
1,184696,1847375301,24.4154973,1821,1356,1023,1634,1259,990
2,184634,1846755537,24.4162658,1962,1482,1824,1689,1309,1583
1,184697,1847385301,24.4312812,1819,1364,1023,1629,1259,982
2,184635,1846765534,24.4322931,1962,1471,1809,1690,1306,1571
1,184698,1847395301,24.432965,1815,1362,1023,1637,1259,982
2,184636,1846775541,24.4335938,1962,1463,1806,1686,1304,1568
1,184699,1847405302,24.4459215,1819,1362,1023,1629,1258,988
2,184637,1846785530,24.4466854,1952,1473,1808,1688,1305,1570
1,184700,1847415301,24.4473463,1823,1355,1033,1636,1259,982
2,184638,1846795531,24.4610162,1955,1470,1812,1689,1304,1571
2,184639,1846805532,24.4617978,1957,1475,1817,1686,1310,1581
1,184701,1847425301,24.4625954,1810,1360,1022,1637,1255,980
1,184702,1847435301,24.4769178,1818,1360,1023,1637,1260,982
2,184640,1846815535,24.4775452,1962,1487,1836,1690,1311,1594
1,184703,1847445301,24.4779748,1821,1359,1023,1640,1257,981
2,184641,1846825531,24.4784012,1957,1483,1829,1690,1318,1586
1,184704,1847455301,24.492775,1817,1360,1023,1635,1259,978
2,184642,1846835530,24.4933381,1957,1479,1819,1687,1310,1583
2,184643,1846845531,24.4938999,1957,1479,1820,1686,1307,1581
1,184705,1847465301,24.5079833,1821,1360,1023,1637,1260,982
1,184706,1847475301,24.5086774,1818,1364,1023,1632,1259,993
2,184644,1846855531,24.5093599,1957,1483,1825,1688,1316,1591
2,184645,1846865532,24.5251601,1955,1488,1838,1685,1318,1596
1,184707,1847485301,24.5263964,1821,1357,1023,1632,1260,982
1,184708,1847495308,24.5273199,1811,1363,1023,1635,1259,992
1,184709,1847505301,24.5394686,1823,1360,1035,1632,1259,992
2,184646,1846875530,24.540152,1952,1486,1836,1686,1315,1594
2,184647,1846885532,24.5406735,1959,1486,1831,1689,1316,1592
1,184710,1847515301,24.5549601,1817,1360,1031,1630,1259,982
2,184648,1846895531,24.5557123,1954,1483,1839,1684,1315,1594
1,184711,1847525301,24.5563461,1815,1360,1031,1635,1259,992
1,184712,1847535301,24.6041063,1817,1359,1031,1632,1259,990
2,184649,1846905532,24.6050625,1947,1481,1829,1683,1312,1591
2,184650,1846915540,24.6058778,1948,1484,1822,1682,1307,1582
1,184713,1847545301,24.6063151,1813,1361,1033,1634,1259,982
1,184714,1847555300,24.6067139,1818,1360,1031,1638,1260,991
2,184651,1846925529,24.6071429,1947,1465,1812,1685,1304,1569
2,184652,1846935532,24.6076369,1950,1457,1793,1683,1293,1561
2,184653,1846945531,24.6082069,1948,1456,1790,1681,1293,1561
1,184715,1847565301,24.6174439,1817,1360,1035,1635,1260,982
1,184716,1847575301,24.6180865,1822,1363,1023,1638,1259,991
2,184654,1846955530,24.6186198,1949,1458,1798,1683,1297,1561
1,184717,1847585301,24.6191265,1823,1360,1023,1640,1263,982
2,184655,1846965535,24.6350176,1967,1461,1808,1681,1303,1571
2,184656,1846975532,24.6370674,1947,1474,1819,1681,1305,1576
1,184718,1847595301,24.6383023,1819,1360,1023,1637,1258,982
1,184719,1847605302,24.6395024,1821,1359,1019,1637,1256,980
1,184720,1847615301,24.6512783,1820,1360,1023,1638,1259,982
2,184658,1846995532,24.6522117,1952,1481,1818,1680,1307,1579
2,184659,1847005531,24.6661704,1949,1472,1821,1683,1306,1579
1,184721,1847625301,24.6668024,1819,1360,1023,1638,1258,982
1,184722,1847635301,24.6812455,1819,1360,1023,1638,1260,988
1,184723,1847645310,24.6820452,1813,1361,1023,1640,1261,982
2,184661,1847025531,24.6827219,1952,1471,1818,1681,1307,1578
1,184724,1847655301,24.6964776,1823,1359,1023,1639,1257,982
2,184662,1847035530,24.6971709,1951,1472,1817,1685,1305,1575
1,184725,1847665301,24.7123729,1823,1360,1023,1639,1259,981
2,184663,1847045531,24.7131269,1950,1473,1810,1685,1308,1578
1,184726,1847675301,24.7137811,1821,1356,1023,1635,1259,981
2,184664,1847055532,24.7142379,1947,1472,1823,1681,1305,1581
1,184727,1847685301,24.7286216,1818,1359,1021,1637,1259,979
1,184728,1847695300,24.7293542,1820,1363,1035,1639,1259,980
2,184665,1847065531,24.7297981,1945,1473,1822,1679,1308,1585
2,184666,1847075531,24.7437888,1946,1477,1822,1685,1308,1579
1,184729,1847705300,24.7444399,1815,1360,1023,1635,1256,982
2,184667,1847085533,24.744907,1946,1479,1829,1683,1312,1584
1,184730,1847715302,24.7596199,1821,1357,1023,1634,1259,982
2,184668,1847095540,24.7603699,1951,1476,1827,1682,1309,1584
1,184731,1847725301,24.760879,1819,1359,1035,1639,1259,990
2,184669,1847105531,24.7754522,1945,1484,1831,1682,1310,1589
1,184732,1847735301,24.7761736,1813,1360,1033,1638,1261,990
2,184670,1847115530,24.7766819,1951,1481,1829,1681,1313,1591
1,184733,1847745301,24.777109,1824,1362,1033,1631,1259,991
2,184671,1847125531,24.7909648,1941,1481,1834,1679,1312,1591
1,184734,1847755301,24.7918639,1823,1361,1022,1634,1262,980
1,184735,1847765302,24.8069912,1814,1357,1022,1636,1258,982
2,184672,1847135532,24.8076339,1949,1478,1828,1681,1309,1589
2,184673,1847145533,24.8081192,1943,1471,1826,1676,1307,1586
1,184736,1847775301,24.808675,1815,1360,1023,1635,1255,982
1,184737,1847785302,24.8218357,1821,1356,1023,1630,1259,980
2,184675,1847165531,24.8225932,1945,1470,1817,1679,1306,1577
1,184738,1847795301,24.8379391,1820,1360,1023,1637,1257,982
2,184676,1847175531,24.8387049,1948,1472,1821,1681,1305,1579
1,184739,1847805301,24.8393561,1821,1360,1023,1637,1259,990
2,184677,1847185533,24.8399785,1947,1469,1815,1681,1306,1580
1,184740,1847815301,24.8532714,1818,1360,1033,1632,1258,982
2,184678,1847195531,24.8540681,1947,1469,1811,1682,1298,1576
1,184741,1847825301,24.8546291,1824,1359,1035,1631,1260,991
2,184679,1847205531,24.8550976,1943,1469,1823,1680,1307,1576
1,184742,1847835301,24.8698416,1819,1363,1023,1637,1257,992
2,184680,1847215530,24.8706134,1947,1473,1824,1681,1311,1589
1,184743,1847845301,24.8712362,1818,1360,1034,1635,1259,991
2,184681,1847225532,24.8848093,1947,1478,1837,1681,1311,1588
1,184744,1847855301,24.8855774,1819,1357,1023,1635,1259,982
2,184682,1847235530,24.8861837,1952,1488,1840,1680,1312,1598
1,184745,1847865300,24.9001012,1821,1360,1035,1636,1259,988
2,184683,1847245531,24.9006782,1958,1489,1851,1687,1319,1603
1,184746,1847875301,24.9011068,1819,1360,1023,1635,1259,982
2,184684,1847255532,24.9157099,1939,1488,1846,1689,1316,1605
1,184747,1847885301,24.9164482,1818,1361,1033,1635,1259,991
2,184685,1847265532,24.9170725,1953,1486,1854,1686,1318,1606
1,184748,1847895301,24.9313711,1818,1361,1023,1640,1259,982
2,184686,1847275532,24.9319249,1952,1486,1847,1685,1316,1598
1,184749,1847905302,24.932406,1823,1361,1023,1632,1259,988
2,184687,1847285533,24.9792494,1955,1484,1842,1686,1314,1596
1,184750,1847915301,24.9803628,1818,1360,1023,1634,1259,982
2,184688,1847295532,24.9811989,1954,1483,1842,1685,1316,1598
1,184751,1847925301,24.9817337,1825,1365,1023,1636,1260,982
2,184689,1847305532,24.9821866,1951,1482,1840,1689,1314,1594
2,184690,1847315531,24.9826374,1955,1479,1840,1685,1314,1596
1,184752,1847935301,24.9830581,1820,1360,1035,1638,1260,982
1,184753,1847945302,24.9835469,1817,1360,1037,1637,1259,989
2,184691,1847325532,24.9841391,1952,1482,1845,1683,1317,1596
1,184754,1847955301,24.9947244,1822,1361,1023,1632,1259,991
1,184755,1847965301,24.9956213,1815,1363,1035,1630,1260,990
2,184692,1847335531,25.0109177,1953,1480,1843,1685,1314,1603
2,184693,1847345532,25.0119278,1953,1482,1845,1685,1314,1599
1,184756,1847975302,25.0127017,1823,1360,1023,1639,1259,982
2,184694,1847355531,25.0135808,1952,1479,1844,1686,1312,1598
1,184757,1847985302,25.0259931,1822,1360,1023,1635,1258,981
2,184695,1847365530,25.0268422,1945,1479,1840,1683,1311,1596
2,184696,1847375531,25.027642,1950,1478,1838,1682,1307,1593
1,184758,1847995301,25.0416088,1818,1360,1021,1635,1259,982
1,184759,1848005301,25.042257,1823,1361,1021,1637,1258,982
2,184697,1847385530,25.0429177,1951,1471,1832,1685,1305,1594
1,184760,1848015301,25.043679,1818,1361,1023,1640,1257,982
2,184698,1847395532,25.0571312,1954,1473,1836,1685,1305,1596
1,184761,1848025302,25.0578783,1823,1359,1023,1635,1261,982
1,184762,1848035306,25.0745378,1821,1356,1023,1641,1259,988
1,184763,1848045301,25.088516,1822,1357,1023,1631,1258,991
2,184700,1847415531,25.0891285,1949,1475,1836,1681,1310,1596
2,184701,1847425530,25.0896856,1952,1473,1841,1682,1310,1597
1,184764,1848055301,25.090144,1817,1360,1023,1638,1259,982
2,184702,1847435532,25.1044556,1950,1479,1840,1685,1310,1601
1,184765,1848065301,25.1055218,1814,1360,1023,1628,1259,981
2,184703,1847445531,25.1062014,1953,1478,1843,1684,1308,1596
1,184766,1848075301,25.1068435,1822,1351,1023,1632,1259,982
2,184704,1847455532,25.1203362,1952,1479,1839,1686,1309,1596
1,184767,1848085301,25.1210181,1821,1359,1022,1635,1258,982
2,184705,1847465530,25.1216504,1959,1488,1843,1692,1317,1597
1,184768,1848095301,25.1353399,1817,1360,1023,1636,1257,989
2,184706,1847475531,25.1363035,1953,1481,1842,1685,1313,1598
1,184769,1848105301,25.1370665,1819,1360,1023,1632,1259,982
2,184707,1847485533,25.1502854,1953,1482,1840,1689,1311,1596
1,184770,1848115306,25.1510253,1815,1360,1023,1630,1259,978
1,184771,1848125301,25.1516648,1815,1360,1033,1638,1259,988
1,184772,1848135301,25.2036921,1818,1360,1034,1635,1259,992
2,184709,1847505531,25.2047747,1956,1480,1849,1692,1315,1602
2,184710,1847515531,25.2057714,1956,1485,1843,1687,1314,1606
1,184773,1848145301,25.2063855,1813,1362,1023,1632,1259,992
2,184711,1847525532,25.2068912,1958,1486,1847,1691,1314,1602
1,184774,1848155301,25.2074325,1811,1358,1031,1631,1258,982
2,184712,1847535532,25.2080976,1963,1486,1849,1689,1318,1604
1,184775,1848165301,25.2089435,1815,1360,1032,1634,1259,982
2,184713,1847545532,25.2094611,1958,1486,1855,1689,1317,1606
1,184776,1848175301,25.2119834,1821,1360,1022,1636,1259,982
2,184714,1847555531,25.2126413,1957,1483,1856,1689,1313,1609
2,184715,1847565530,25.2305654,1953,1484,1851,1685,1314,1604
1,184777,1848185301,25.2314225,1815,1358,1023,1635,1259,982
1,184778,1848195302,25.232334,1819,1360,1022,1634,1256,982
1,184779,1848205301,25.2435226,1815,1358,1030,1633,1256,982
2,184717,1847585531,25.2443252,1946,1477,1847,1679,1308,1600
2,184718,1847595531,25.2450782,1948,1479,1842,1682,1309,1600
1,184780,1848215301,25.2755543,1821,1361,1023,1632,1259,981
2,184719,1847605531,25.2762261,1950,1473,1841,1680,1307,1600
2,184720,1847615531,25.2767207,1945,1475,1840,1683,1307,1596
1,184781,1848225300,25.2771808,1812,1362,1031,1637,1259,991
1,184782,1848235305,25.2903574,1819,1363,1023,1637,1259,982
1,184783,1848245301,25.2909559,1815,1360,1023,1637,1259,982
2,184721,1847625535,25.2915497,1947,1479,1849,1681,1301,1605
1,184784,1848255301,25.2920091,1817,1361,1023,1635,1261,993
2,184722,1847635529,25.3063893,1950,1474,1841,1681,1310,1595
2,184723,1847645531,25.3072077,1947,1476,1841,1682,1308,1596
1,184785,1848265301,25.3080064,1814,1358,1021,1637,1257,982
1,184786,1848275301,25.3088652,1815,1361,1023,1635,1258,991
2,184724,1847655531,25.3219395,1945,1470,1834,1681,1303,1588
1,184787,1848285301,25.3225755,1811,1362,1032,1632,1259,993
2,184725,1847665532,25.3231657,1950,1470,1829,1681,1304,1594
1,184788,1848295301,25.3377327,1815,1359,1023,1639,1257,982
2,184726,1847675531,25.3384657,1946,1472,1833,1684,1298,1588
2,184727,1847685531,25.3391603,1950,1469,1831,1684,1304,1587
1,184789,1848305301,25.3396785,1811,1362,1033,1635,1259,982
1,184790,1848315301,25.3536018,1818,1360,1023,1639,1259,982
2,184728,1847695531,25.3543306,1950,1472,1838,1685,1305,1594
1,184791,1848325301,25.3548217,1819,1360,1023,1637,1259,982
2,184729,1847705532,25.3689956,1954,1472,1834,1686,1305,1595
1,184792,1848335301,25.3696346,1819,1360,1023,1632,1259,982
1,184793,1848345301,25.3701161,1813,1363,1023,1634,1259,980
2,184731,1847725531,25.3846099,1961,1475,1837,1686,1309,1596
1,184794,1848355301,25.3853946,1823,1362,1031,1634,1259,982
1,184795,1848365301,25.400136,1821,1358,1023,1632,1259,993
2,184733,1847745531,25.4008721,1959,1475,1840,1685,1309,1596
1,184796,1848375301,25.4014933,1814,1355,1023,1634,1258,990
2,184734,1847755530,25.453227,1961,1483,1840,1688,1312,1598
1,184797,1848385301,25.4546544,1819,1361,1023,1635,1259,993
2,184735,1847765545,25.4557921,1960,1478,1840,1692,1311,1598
1,184798,1848395301,25.4566762,1823,1359,1023,1635,1256,982
2,184736,1847775531,25.457423,1959,1481,1843,1692,1312,1597
2,184737,1847785531,25.458205,1963,1479,1842,1693,1311,1599
1,184799,1848405301,25.4589056,1821,1361,1023,1635,1259,982
1,184800,1848415301,25.4595241,1812,1362,1023,1637,1259,982
2,184738,1847795530,25.460216,1960,1479,1843,1693,1314,1604
2,184739,1847805531,25.4639152,1966,1484,1843,1696,1313,1605
1,184801,1848425301,25.4644699,1814,1360,1023,1634,1258,982
1,184802,1848435306,25.4787633,1810,1359,1023,1635,1259,980
2,184740,1847815530,25.4795064,1962,1482,1850,1693,1314,1606
1,184803,1848445301,25.4802371,1818,1362,1023,1628,1259,990
2,184741,1847825530,25.4946401,1963,1486,1849,1695,1318,1604
2,184742,1847835532,25.4953532,1962,1488,1855,1693,1317,1609
1,184804,1848455301,25.4960591,1821,1359,1023,1632,1259,982
2,184743,1847845531,25.5115994,1966,1486,1847,1693,1316,1599
1,184805,1848465301,25.5121922,1813,1358,1023,1632,1255,982
1,184806,1848475301,25.5253899,1819,1361,1023,1638,1260,990
2,184744,1847855532,25.5260889,1963,1486,1856,1695,1318,1608
1,184807,1848485302,25.5267523,1814,1355,1023,1635,1259,982
2,184745,1847865535,25.5273951,1962,1484,1853,1696,1318,1605
2,184746,1847875532,25.5406772,1964,1483,1855,1695,1318,1606
1,184808,1848495301,25.5412627,1816,1359,1023,1635,1259,982
2,184747,1847885532,25.5416999,1963,1488,1859,1696,1319,1609
1,184809,1848505302,25.5564708,1819,1362,1034,1631,1259,992
1,184810,1848515301,25.557268,1821,1361,1023,1637,1259,992
2,184748,1847895532,25.5580427,1963,1488,1854,1695,1317,1608
1,184811,1848525302,25.5588407,1822,1363,1023,1636,1258,982
2,184749,1847905532,25.5723623,1963,1486,1847,1694,1314,1609
2,184750,1847915531,25.573152,1963,1485,1856,1693,1316,1609
1,184812,1848535302,25.5738342,1814,1358,1034,1636,1259,994
1,184813,1848545301,25.5744151,1819,1360,1031,1629,1259,982
2,184751,1847925530,25.588326,1963,1488,1851,1692,1314,1611
1,184814,1848555301,25.5895617,1817,1360,1023,1636,1261,991
2,184752,1847935532,25.5904914,1958,1486,1851,1692,1316,1605
1,184815,1848565301,25.6036452,1818,1362,1023,1634,1257,988
2,184753,1847945531,25.6042174,1959,1486,1852,1692,1316,1608
2,184754,1847955531,25.6046977,1962,1483,1853,1693,1316,1604
1,184816,1848575302,25.6195637,1815,1362,1034,1634,1259,982
1,184817,1848585301,25.6202808,1813,1365,1023,1635,1260,988
2,184755,1847965530,25.620773,1963,1488,1847,1690,1317,1606
1,184818,1848595300,25.6343986,1818,1360,1023,1637,1259,981
2,184756,1847975531,25.6351439,1957,1488,1846,1694,1316,1602
1,184819,1848605301,25.6358307,1822,1360,1034,1640,1263,990
2,184757,1847985531,25.6363691,1964,1483,1846,1692,1308,1600
1,184820,1848615301,25.6495208,1823,1364,1034,1639,1259,982
2,184758,1847995530,25.6500932,1965,1483,1854,1690,1316,1606
2,184759,1848005531,25.6649394,1962,1483,1849,1695,1316,1602
1,184821,1848625301,25.665701,1819,1360,1034,1635,1259,982
