seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
77149,771894746,27.092612,4095,1929,0,3150,1723,142
77150,771904747,27.1070996,4095,1968,0,3150,1759,142
77151,771914746,27.1080828,4095,2023,0,3150,1800,142
77152,771924747,27.1224829,4095,1328,0,3150,1236,142
77153,771934747,27.1250544,4095,1936,0,3150,1731,142
77154,771944747,27.1366876,4095,2079,0,3150,1847,142
77155,771954747,27.152177,4095,2101,0,3150,1863,142
77156,771964746,27.1681201,4095,1829,0,3150,1639,142
77157,771974746,27.1686758,4095,1930,0,3150,1731,142
77159,771994746,27.2909745,4095,1954,0,3150,1749,142
77160,772004746,27.2919528,4095,1930,0,3150,1731,142
77161,772014746,27.2925469,4095,1936,0,3150,1732,142
77162,772024746,27.293118,4095,1755,0,3150,1593,142
77163,772034746,27.2936734,4095,1974,0,3150,1767,142
77164,772044746,27.2942147,4095,1984,0,3150,1764,142
77165,772054747,27.2948263,4095,1955,0,3150,1746,142
77166,772064747,27.295411,4095,1843,0,3150,1662,142
77167,772074746,27.2959458,4095,1968,0,3150,1756,142
77168,772084746,27.2964668,4095,2044,0,3150,1819,142
77169,772094746,27.297349,4095,1372,0,3150,1273,142
77170,772104747,27.3077915,4095,1899,0,3150,1701,142
77171,772114746,27.308678,4095,2089,0,3150,1845,142
77172,772124746,27.3238175,4095,2305,0,3150,2031,142
77173,772134746,27.3397594,4095,1823,0,3150,1640,142
77174,772144747,27.3406417,4095,1857,0,3150,1665,142
77176,772164747,27.3554656,4095,1926,0,3150,1724,142
77177,772174746,27.3704825,4095,1894,0,3150,1703,142
77178,772184746,27.3864181,4095,1936,0,3150,1734,142
77179,772194746,27.4933612,4095,1920,0,3150,1714,142
77180,772204745,27.4945458,4095,1901,0,3150,1704,142
77181,772214746,27.4957174,4095,1941,0,3150,1734,142
77182,772224747,27.4964191,4095,1975,0,3150,1764,142
77183,772234747,27.4970997,4095,1970,0,3150,1759,142
77184,772244747,27.49779,4095,1647,0,3150,1484,142
77185,772254746,27.4984719,4095,1832,0,3150,1655,142
77186,772264747,27.4991362,4095,2002,0,3150,1789,142
77187,772274746,27.4997627,4095,2079,0,3150,1848,142
77188,772284747,27.5003728,4095,1942,0,3150,1734,142
77189,772294747,27.5013611,4081,1813,0,3143,1634,142
77190,772304747,27.5020751,4095,1940,0,3150,1743,142
77191,772314746,27.5114713,4095,1923,0,3150,1722,142
77192,772324746,27.5275886,4095,1917,0,3150,1714,142
77193,772334746,27.5287132,4095,1913,0,3150,1709,142
77194,772344746,27.5434079,4095,1914,0,3150,1717,142
77195,772354746,27.5583015,4095,1925,0,3150,1713,142
77196,772364746,27.5590334,4095,1911,0,3150,1711,142
77197,772374747,27.574077,4095,1915,0,3150,1712,142
77198,772384746,27.5896179,4095,1920,0,3150,1721,142
77199,772394747,27.5904759,4095,1910,0,3150,1713,142
77201,772414746,27.700882,4095,1842,0,3150,1661,142
77202,772424746,27.7020834,4095,1966,0,3150,1759,142
77203,772434745,27.7031049,4095,2081,0,3150,1849,142
77205,772454747,27.7037948,4047,1324,0,3129,1229,142
77207,772474746,27.7044372,4095,2003,0,3150,1794,142
77208,772484746,27.7049634,4095,2159,0,3150,1910,142
77209,772494747,27.7053531,4090,1904,0,3150,1704,142
77210,772504747,27.7057302,4095,1808,0,3150,1626,142
77213,772534747,27.7316535,4095,1887,0,3150,1691,142
77215,772554747,27.7480455,4095,1909,0,3150,1707,142
77218,772584747,27.7787931,4095,1904,0,3150,1704,142
77219,772594746,27.7942991,4095,1968,0,3150,1758,142
77220,772604746,27.8965025,4095,1978,0,3150,1773,142
77221,772614746,27.897223,3953,1409,0,3097,1311,142
77222,772624746,27.8981408,4091,1877,0,3150,1696,142
77223,772634747,27.8991697,4086,2147,0,3143,1881,142
77224,772644747,27.8999665,4095,2031,0,3150,1810,142
77225,772654747,27.9004884,4083,1981,0,3148,1772,142
77226,772664746,27.9011031,4095,1957,0,3150,1748,142
77227,772674746,27.9017623,3998,1780,0,3112,1599,142
77228,772684746,27.9022198,4095,1903,0,3150,1701,142
77229,772694747,27.902951,4095,1905,0,3150,1707,142
77230,772704746,27.9040802,4095,2003,0,3150,1786,142
77231,772714749,27.9199784,3947,1986,0,3086,1759,142
77232,772724746,27.9209282,4095,1905,0,3150,1704,142
77233,772734747,27.9367051,4095,1829,0,3150,1650,142
77234,772744747,27.9514419,4095,1864,0,3150,1675,142
77235,772754746,27.9521839,4095,2008,0,3150,1793,142
77236,772764747,27.9676665,4048,1828,0,3129,1637,142
77237,772774746,27.9687365,4095,1873,0,3150,1690,142
77238,772784746,27.9837752,4095,1975,0,3150,1766,142
77239,772794747,27.9984737,4095,2071,0,3150,1835,142
77240,772804746,27.9989957,3962,1438,0,3090,1320,142
77241,772814746,28.1033349,4093,1907,0,3144,1718,142
77242,772824746,28.1041052,4095,2059,0,3148,1835,142
77243,772834747,28.1047929,4093,2042,0,3145,1810,142
77244,772844747,28.1054423,4095,2099,0,3149,1859,142
77246,772864746,28.1059338,4095,1858,0,3150,1662,142
77248,772884747,28.1063302,4048,1829,0,3134,1650,142
77249,772894747,28.1067132,4084,1843,0,3142,1652,142
77250,772904747,28.1100754,3999,1941,0,3108,1746,142
77251,772914747,28.1106836,4066,1931,0,3140,1724,142
77252,772924747,28.1409011,4081,1934,0,3150,1732,142
77253,772934747,28.1420065,4095,1809,0,3150,1629,142
77255,772954745,28.1598951,4058,1906,0,3134,1707,142
77256,772964754,28.1957059,4048,1905,0,3129,1705,142
77257,772974746,28.1969217,4070,1989,0,3137,1779,142
77258,772984746,28.1980576,4057,1968,0,3137,1763,142
77259,772994746,28.1992038,4095,1456,0,3150,1311,142
77260,773004746,28.2003723,4032,1670,0,3124,1516,142
77261,773014747,28.3708166,4080,2007,0,3143,1791,142
77262,773024745,28.3716186,4071,2016,0,3146,1795,142
77263,773034746,28.3725053,4074,1981,0,3142,1763,142
77264,773044746,28.3732837,4018,2417,0,3111,2111,142
77265,773054746,28.374144,4055,1847,0,3132,1657,142
77266,773064746,28.3751849,4095,1905,0,3144,1710,142
77267,773074747,28.3759011,4073,1926,0,3136,1727,142
77268,773084747,28.376659,4079,1891,0,3141,1695,142
77269,773094747,28.3777227,4069,1929,0,3144,1727,142
77270,773104746,28.3785403,4085,1905,0,3146,1708,142
77271,773114746,28.3791453,4080,1909,0,3146,1717,142
77272,773124747,28.3797861,4081,1917,0,3140,1718,142
77273,773134747,28.3803867,4074,1907,0,3142,1708,142
77275,773154747,28.3810982,4080,1911,0,3144,1708,142
77276,773164746,28.3817278,4095,2037,0,3150,1815,142
77279,773194746,28.3927602,4095,1895,0,3145,1698,142
77280,773204747,28.4076173,4091,1939,0,3150,1734,142
77283,773234747,28.5331002,4095,2014,0,3150,1797,142
77284,773244746,28.534213,4080,1847,0,3145,1655,142
77285,773254747,28.5351557,4070,1916,0,3140,1717,142
77286,773264746,28.5359623,4094,1899,0,3144,1704,142
77287,773274747,28.5368009,4077,1913,0,3146,1711,142
77289,773294747,28.5375158,4066,1978,0,3138,1773,142
77290,773304746,28.5384154,4080,1990,0,3143,1775,142
77291,773314746,28.5392451,4095,1477,0,3150,1336,142
77292,773324747,28.5403382,4074,1822,0,3142,1635,142
77293,773334747,28.5415785,4064,1975,0,3137,1768,142
77295,773354749,28.547606,4078,1954,0,3141,1742,142
77296,773364747,28.5625297,4076,1905,0,3150,1705,142
77297,773374746,28.5764819,4083,1871,0,3148,1676,142
77298,773384746,28.5772468,4091,1930,0,3143,1717,142
77299,773394747,28.5920898,4081,1919,0,3143,1715,142
77300,773404747,28.6079739,4080,1989,0,3143,1779,142
77301,773414746,28.6085076,4095,2061,0,3150,1837,142
77303,773434746,28.7093474,4051,1905,0,3130,1705,142
77304,773444746,28.7102873,4095,2100,0,3147,1863,142
77305,773454747,28.7110403,4083,1934,0,3143,1731,142
77306,773464746,28.7117753,4049,1882,0,3127,1679,142
77307,773474746,28.712475,4051,1909,0,3143,1715,142
77309,773494746,28.7131432,4048,1992,0,3126,1771,142
77310,773504746,28.7138498,4048,2043,0,3134,1814,142
77311,773514746,28.7177473,4041,1470,0,3122,1360,142
77312,773524747,28.7342243,3955,2032,0,3098,1803,142
77313,773534747,28.7354714,3961,2085,0,3091,1852,142
77314,773544747,28.7363707,3952,1898,0,3090,1703,142
77316,773564747,28.7817851,3963,1936,0,3088,1727,142
77318,773584746,28.7825213,3965,1911,0,3090,1709,142
77319,773594747,28.7970059,3957,1983,0,3096,1768,142
77320,773604746,28.7978312,3982,2033,0,3101,1810,142
77323,773634747,28.9227302,3902,2073,0,3065,1851,142
77324,773644747,28.9242327,3915,1919,0,3077,1720,142
77325,773654747,28.9248078,3890,1879,0,3074,1679,142
77326,773664746,28.9253056,4054,1904,0,3123,1705,142
77327,773674747,28.9258053,4015,2003,0,3121,1787,142
77328,773684747,28.926237,4022,1986,0,3119,1779,142
77329,773694747,28.926649,4095,1739,0,3150,1550,142
77330,773704746,28.9270537,4020,1805,0,3117,1628,142
77331,773714745,28.9275496,4035,1984,0,3117,1776,142
77332,773724746,28.9279949,4017,2027,0,3115,1809,142
77333,773734747,28.9401189,3994,1981,0,3108,1760,142
77334,773744747,28.9409465,4026,1947,0,3118,1749,142
77335,773754747,28.9530249,4065,1882,0,3129,1691,142
77336,773764747,28.9687234,4037,1904,0,3121,1708,142
77337,773774747,28.9700968,4038,1901,0,3129,1709,142
77338,773784746,28.9841027,4029,1914,0,3123,1706,142
77340,773804747,29.0028129,4039,1903,0,3128,1706,142
77341,773814747,29.0145186,4027,1916,0,3124,1707,142
77342,773824746,29.0151979,4033,1907,0,3126,1710,142
77344,773844746,29.1291867,4035,1905,0,3124,1708,142
77345,773854746,29.1302212,4041,1905,0,3126,1703,142
77346,773864746,29.1311703,4025,1901,0,3118,1704,142
77347,773874747,29.1319013,4016,2021,0,3117,1798,142
77348,773884746,29.1325837,4032,2060,0,3124,1840,142
77349,773894746,29.1334186,4022,1469,0,3119,1346,142
77350,773904746,29.1344919,4016,1823,0,3115,1632,142
77351,773914746,29.1352318,4041,2091,0,3124,1854,142
77352,773924747,29.1363601,4023,1936,0,3122,1731,142
77353,773934747,29.1388678,3984,1875,0,3105,1679,142
77354,773944747,29.1399853,4017,1904,0,3118,1705,142
77355,773954746,29.1583464,4022,1911,0,3116,1714,142
77356,773964747,29.1591365,3887,1901,0,3056,1705,142
77357,773974746,29.1645135,3966,1898,0,3093,1697,142
77358,773984746,29.1868496,3970,1907,0,3095,1705,142
77359,773994747,29.1880892,3969,1899,0,3096,1704,142
77360,774004746,29.2004251,3973,1893,0,3097,1701,142
77361,774014747,29.2159048,3967,1905,0,3103,1705,142
77362,774024747,29.2303663,3969,1906,0,3097,1707,142
77363,774034746,29.2310213,3963,1904,0,3099,1700,142
77364,774044746,29.3442736,3984,1793,0,3096,1619,142
77365,774054746,29.3451591,3966,1898,0,3091,1705,142
77366,774064747,29.3458971,3935,2122,0,3088,1881,142
77367,774074746,29.3463753,4002,1859,0,3112,1667,142
77368,774084746,29.3467612,3959,1836,0,3099,1653,142
77369,774094746,29.3471427,3954,1915,0,3090,1714,142
77370,774104746,29.3475602,3936,1927,0,3087,1723,142
77371,774114746,29.3480524,3951,1873,0,3090,1680,142
77372,774124747,29.3485114,3965,1899,0,3087,1699,142
77373,774134747,29.3488935,3954,1911,0,3096,1713,142
77374,774144747,29.3492711,3941,1917,0,3089,1710,142
77375,774154746,29.3583264,3943,2002,0,3091,1784,142
77377,774174746,29.3730796,3835,1446,0,3034,1336,142
77378,774184747,29.388748,3908,1908,0,3074,1711,142
77379,774194746,29.3894205,3929,2079,0,3076,1854,142
77380,774204747,29.4044848,3920,2031,0,3075,1810,142
77381,774214747,29.4051734,3873,1834,0,3060,1649,142
77382,774224747,29.4201115,3837,1865,0,3036,1681,142
77383,774234747,29.4358275,3861,1915,0,3049,1718,142
77384,774244746,29.4364514,3847,1879,0,3043,1679,142
77385,774254747,29.5414628,3855,1902,0,3049,1705,142
77386,774264747,29.5423758,3863,1887,0,3052,1690,142
77387,774274747,29.5434438,3884,1887,0,3058,1693,142
77388,774284747,29.5441188,3856,1876,0,3049,1683,142
77389,774294746,29.5446923,3857,1895,0,3057,1703,142
77390,774304747,29.5452698,3861,1883,0,3049,1684,142
77391,774314746,29.5457941,3823,1845,0,3034,1655,142
77392,774324746,29.5463032,3850,1898,0,3043,1701,142
77393,774334746,29.5468335,3849,1879,0,3051,1687,142
77394,774344747,29.5476607,3866,1901,0,3053,1697,142
77396,774364747,29.5607291,3825,1879,0,3037,1688,142
77397,774374747,29.5757864,3938,1884,0,3081,1688,142
77398,774384746,29.5767055,3943,1901,0,3086,1701,142
77399,774394746,29.5924378,3935,1904,0,3086,1701,142
77401,774414746,29.608233,3839,1894,0,3041,1698,142
77402,774424746,29.6232194,3876,1907,0,3058,1705,142
77403,774434746,29.639416,3862,1902,0,3049,1705,142
77404,774444747,29.6399983,3888,1910,0,3064,1708,142
77405,774454746,29.7793131,3835,1903,0,3034,1703,142
77406,774464747,29.780347,3683,1873,0,2968,1681,142
77408,774484747,29.7812094,3824,1879,0,3035,1683,142
77409,774494747,29.7818021,3623,1870,0,2961,1673,142
77410,774504747,29.7823632,3735,1874,0,2981,1680,142
77411,774514746,29.7829711,3747,1889,0,3016,1695,142
77412,774524746,29.7835345,3827,1894,0,3033,1692,142
77413,774534746,29.7841757,3722,1867,0,2986,1673,142
77414,774544747,29.7849087,3650,1869,0,2956,1678,142
77415,774554746,29.7856839,3698,1889,0,2976,1685,142
77416,774564747,29.7864207,3615,1861,0,2930,1670,142
77417,774574746,29.7871544,3751,1867,0,3004,1679,142
77418,774584747,29.793606,3734,1861,0,2988,1671,142
77419,774594746,29.7943233,3710,1895,0,2986,1697,142
77420,774604746,29.8093538,3681,1860,0,2967,1674,142
77421,774614746,29.8102768,3863,1885,0,3049,1687,142
77422,774624747,29.825013,3834,1889,0,3044,1696,142
77423,774634747,29.8257022,3907,1888,0,3068,1691,142
77424,774644746,29.8396012,3895,1898,0,3068,1704,142
77426,774664746,29.8558399,3891,1891,0,3063,1693,142
77427,774674746,29.968192,3910,1905,0,3072,1705,142
77428,774684747,29.9692073,3920,1900,0,3072,1705,142
77429,774694747,29.9699504,3934,1899,0,3077,1695,142
77430,774704747,29.9705613,3933,1895,0,3081,1703,142
77431,774714746,29.9712965,3926,1904,0,3078,1700,142
77432,774724747,29.9720804,3922,1902,0,3079,1704,142
77433,774734747,29.9727831,3919,1902,0,3079,1704,142
77434,774744746,29.9733032,3923,1895,0,3074,1705,142
77435,774754746,29.9737719,3917,1891,0,3080,1699,142
77436,774764747,29.97425,3925,1899,0,3076,1698,142
77437,774774747,29.9796619,3931,1904,0,3074,1701,142
77438,774784746,29.9806992,3921,1898,0,3076,1699,142
77439,774794747,29.9953786,3914,1898,0,3072,1700,142
77440,774804747,29.996299,3920,1891,0,3079,1698,142
77441,774814746,30.0115643,3921,1901,0,3078,1699,142
77442,774824746,30.0289855,3926,1903,0,3077,1699,142
77443,774834747,30.0296883,3949,1900,0,3078,1700,142
77444,774844746,30.0431111,3934,1899,0,3080,1695,142
77445,774854746,30.0579802,3914,1904,0,3082,1698,142
77446,774864747,30.0587695,3920,1898,0,3082,1698,142
77447,774874747,30.1784921,3872,1899,0,3049,1697,142
77449,774894747,30.1795007,3919,1885,0,3071,1694,142
77450,774904746,30.1803679,3901,1900,0,3072,1704,142
77451,774914747,30.1811292,3885,1893,0,3061,1691,142
77452,774924746,30.181656,3782,1882,0,3019,1681,142
77453,774934747,30.1820521,3769,1877,0,3015,1690,142
77454,774944747,30.1828706,3782,1874,0,3013,1679,142
77455,774954746,30.1834396,3765,1883,0,3011,1689,142
77456,774964747,30.1844111,3776,1885,0,3004,1689,142
77457,774974746,30.1851951,3770,1879,0,3006,1685,142
77458,774984747,30.1858495,3765,1889,0,3013,1694,142
77459,774994746,30.1987838,3758,1873,0,3003,1684,142
77460,775004746,30.1996201,3760,1874,0,3003,1680,142
77461,775014747,30.2144674,3870,1882,0,3059,1688,142
77463,775034747,30.2305348,3889,1895,0,3065,1701,142
77464,775044747,30.245502,3849,1894,0,3047,1691,142
77465,775054747,30.2459862,3922,1894,0,3081,1704,142
77466,775064746,30.2611223,3910,1903,0,3081,1704,142
77467,775074746,30.3613559,3734,1876,0,2937,1681,142
77468,775084747,30.3620907,3919,1894,0,3077,1698,142
77469,775094747,30.362763,3952,1904,0,3093,1705,142
77470,775104747,30.3633656,3929,1901,0,3084,1704,142
77471,775114746,30.3640378,3953,1898,0,3090,1704,142
77472,775124746,30.3644153,3951,1907,0,3091,1704,142
77473,775134747,30.3647969,3946,1898,0,3090,1704,142
77474,775144747,30.365246,3942,1904,0,3083,1704,142
77475,775154747,30.3656699,3890,1897,0,3062,1697,142
77477,775174746,30.3734035,3901,1891,0,3071,1696,142
77478,775184746,30.3870092,3885,1899,0,3062,1695,142
77479,775194746,30.3878401,3885,1894,0,3064,1695,142
77480,775204747,30.4016287,3884,1893,0,3062,1696,142
77481,775214747,30.4176739,3885,1894,0,3063,1703,142
77482,775224746,30.4312757,3898,1891,0,3062,1697,142
77483,775234747,30.432038,3891,1892,0,3066,1695,142
77484,775244747,30.4497064,3888,1893,0,3064,1694,142
77485,775254746,30.4625176,3892,1895,0,3063,1701,142
77486,775264746,30.463199,3891,1897,0,3068,1701,142
77487,775274747,30.4785503,3929,1898,0,3078,1704,142
77488,775284747,30.4794136,3931,1897,0,3082,1703,142
77489,775294747,30.583057,3920,1903,0,3076,1703,142
77490,775304747,30.5840837,3911,1891,0,3075,1702,142
77491,775314747,30.5851521,3909,1893,0,3077,1703,142
77492,775324746,30.5862406,3913,1902,0,3075,1697,142
77493,775334747,30.5870108,3915,1891,0,3071,1701,142
77494,775344747,30.5880431,3899,1895,0,3072,1699,142
77495,775354746,30.5886876,3891,1893,0,3069,1699,142
77496,775364747,30.5890943,3887,1887,0,3062,1698,142
77497,775374747,30.5894988,3895,1889,0,3062,1696,142
77498,775384747,30.5901436,3901,1897,0,3071,1703,142
77499,775394746,30.5905744,3933,1895,0,3083,1705,142
77500,775404748,30.6047795,3922,1900,0,3079,1700,142
77501,775414751,30.6053286,3939,1893,0,3087,1698,142
77502,775424746,30.6202581,3934,1902,0,3084,1704,142
77503,775434747,30.6357811,3934,1901,0,3081,1705,142
77504,775444746,30.6520915,3925,1899,0,3084,1704,142
77505,775454749,30.652734,3927,1897,0,3077,1696,142
77506,775464746,30.6667417,3927,1904,0,3084,1705,142
77507,775474747,30.6674145,3922,1902,0,3073,1696,142
77508,775484747,30.6832592,3897,1894,0,3069,1700,142
77509,775494747,30.6978248,3811,1890,0,3020,1687,142
77510,775504746,30.6983883,3867,1886,0,3053,1692,142
77511,775514747,30.8143572,3853,1888,0,3041,1690,142
77512,775524746,30.8151942,3790,1887,0,3022,1693,142
77513,775534746,30.8162086,3894,1894,0,3062,1702,142
77514,775544746,30.8169104,3822,1887,0,3029,1692,142
77515,775554747,30.8175883,3835,1892,0,3037,1694,142
77516,775564747,30.8183975,3984,1904,0,3097,1703,142
77517,775574747,30.8190363,3952,1904,0,3091,1701,142
77518,775584746,30.8196543,3970,1904,0,3093,1705,142
77519,775594746,30.8204089,4006,1907,0,3115,1708,142
77520,775604746,30.8210396,3952,1904,0,3090,1704,142
77521,775614747,30.8216466,3910,1894,0,3075,1698,142
77522,775624747,30.8281876,3919,1893,0,3076,1705,142
77523,775634746,30.8287379,3888,1897,0,3070,1700,142
77524,775644747,30.8403609,4025,1904,0,3122,1705,142
77525,775654747,30.8559165,4029,1905,0,3123,1706,142
77526,775664746,30.8720014,4030,1911,0,3123,1708,142
77527,775674746,30.8726564,4022,1904,0,3119,1707,142
77528,775684747,30.8868657,4010,1902,0,3119,1705,142
77529,775694746,30.8874071,4017,1901,0,3117,1705,142
77530,775704747,30.9036477,4016,1908,0,3115,1707,142
77531,775714747,30.9182311,4015,1904,0,3117,1705,142
77532,775724746,30.91934,4007,1899,0,3112,1705,142
77533,775734747,31.0233686,3998,1903,0,3113,1709,142
77534,775744746,31.0244112,3993,1906,0,3109,1701,142
77535,775754747,31.0258435,3995,1903,0,3105,1705,142
77536,775764747,31.0269826,3986,1904,0,3106,1700,142
77537,775774746,31.0282121,3974,1904,0,3104,1704,142
77538,775784747,31.0292293,3933,1904,0,3084,1699,142
77539,775794746,31.0302509,3971,1904,0,3101,1705,142
77540,775804746,31.0311527,3997,1905,0,3106,1705,142
77541,775814746,31.0320533,3918,1901,0,3072,1699,142
77542,775824747,31.0332939,3979,1903,0,3103,1704,142
77543,775834747,31.0343963,3993,1905,0,3115,1707,142
77544,775844747,31.0440516,3757,1888,0,3038,1691,142
77545,775854747,31.0585656,3967,1905,0,3099,1705,142
77546,775864747,31.0745161,3984,1904,0,3105,1706,142
77547,775874746,31.0755407,3940,1902,0,3085,1705,142
77548,775884747,31.1063924,3948,1895,0,3083,1701,142
77549,775894747,31.1079475,3934,1904,0,3086,1700,142
77550,775904747,31.1099669,3907,1895,0,3076,1694,142
77551,775914746,31.1117701,3950,1899,0,3088,1700,142
77552,775924746,31.1222058,3955,1895,0,3094,1703,142
77553,775934746,31.2476024,3951,1899,0,3083,1696,142
77554,775944746,31.2486426,3948,1904,0,3087,1704,142
77555,775954747,31.2494605,3936,1901,0,3087,1705,142
77556,775964746,31.2501233,3931,1899,0,3082,1704,142
77557,775974746,31.2507962,3926,1894,0,3079,1703,142
77558,775984747,31.251506,3917,1899,0,3072,1698,142
77559,775994746,31.2521752,3879,1891,0,3067,1698,142
77560,776004747,31.2528844,3927,1901,0,3083,1698,142
77561,776014747,31.2536576,3959,1899,0,3087,1698,142
77562,776024746,31.2543835,3966,1901,0,3091,1700,142
77563,776034746,31.2551119,3973,1903,0,3098,1706,142
77564,776044746,31.2558038,3973,1904,0,3101,1706,142
77565,776054746,31.2565125,3982,1904,0,3100,1704,142
77566,776064746,31.2628998,3970,1904,0,3101,1707,142
77567,776074747,31.2762541,3971,1904,0,3097,1704,142
77568,776084746,31.2767796,3972,1903,0,3099,1704,142
77569,776094746,31.2921518,3973,1899,0,3096,1705,142
77570,776104746,31.306868,3959,1902,0,3092,1706,142
77571,776114746,31.3075811,3954,1903,0,3091,1704,142
77572,776124747,31.3231482,3951,1904,0,3089,1700,142
77573,776134747,31.3381429,3910,1899,0,3066,1697,142
77574,776144747,31.3386803,3887,1897,0,3060,1695,142
77575,776154746,31.4460915,3792,1891,0,3020,1694,142
77576,776164747,31.446972,3891,1894,0,3061,1702,142
77577,776174747,31.4480003,3897,1890,0,3071,1703,142
77578,776184747,31.4487721,3901,1898,0,3063,1698,142
77579,776194746,31.4494016,3895,1893,0,3070,1702,142
77580,776204747,31.4498708,3898,1895,0,3065,1691,142
77581,776214746,31.4503984,3888,1891,0,3063,1696,142
77582,776224746,31.4509441,3873,1893,0,3062,1692,142
77583,776234746,31.4514417,3869,1889,0,3062,1692,142
77584,776244746,31.4522808,3859,1890,0,3049,1695,142
77585,776254747,31.4529505,3870,1887,0,3050,1703,142
77586,776264746,31.4646565,3798,1883,0,3025,1687,142
77587,776274747,31.4800591,3767,1889,0,3008,1691,142
77588,776284746,31.4808491,3739,1883,0,3003,1687,142
77589,776294747,31.4962038,3858,1882,0,3051,1688,142
77590,776304746,31.4966543,3895,1889,0,3062,1697,142
77591,776314746,31.526433,3927,1897,0,3069,1698,142
77592,776324746,31.5270316,3920,1894,0,3079,1696,142
77593,776334747,31.5275257,3920,1899,0,3076,1705,142
77594,776344747,31.5435721,3908,1895,0,3070,1697,142
77595,776354746,31.5576908,3885,1892,0,3058,1701,142
77596,776364747,31.5583224,3875,1898,0,3060,1696,142
77597,776374747,31.6565216,3929,1904,0,3077,1695,142
77598,776384746,31.6572756,3749,1877,0,2999,1686,142
77599,776394746,31.6580082,3767,1887,0,3010,1686,142
77600,776404747,31.6587271,3895,1902,0,3077,1701,142
77601,776414747,31.6592875,3920,1895,0,3075,1692,142
77602,776424747,31.6597146,3903,1893,0,3067,1699,142
77603,776434747,31.6601115,3920,1898,0,3072,1704,142
77604,776444747,31.6605135,3900,1894,0,3070,1699,142
77605,776454747,31.6609026,3903,1893,0,3070,1696,142
77606,776464747,31.6677545,3891,1899,0,3069,1692,142
77607,776474746,31.6688355,3894,1887,0,3060,1698,142
77608,776484747,31.6842166,3861,1898,0,3056,1690,142
77609,776494747,31.698974,3842,1888,0,3045,1696,142
77610,776504747,31.6998843,3858,1891,0,3042,1695,142
77611,776514746,31.7145616,3854,1887,0,3046,1694,142
77612,776524746,31.7290893,3782,1888,0,3016,1688,142
77613,776534747,31.7296801,3814,1885,0,3024,1693,142
77614,776544746,31.7451383,3839,1886,0,3041,1694,142
77615,776554747,31.7456749,3839,1885,0,3041,1695,142
77616,776564747,31.8587338,3856,1884,0,3046,1692,142
77617,776574747,31.8594766,3855,1894,0,3048,1694,142
77618,776584746,31.860129,3863,1890,0,3049,1695,142
77620,776604746,31.8608137,3798,1885,0,3030,1681,142
77621,776614746,31.861467,3861,1895,0,3049,1700,142
77622,776624747,31.8620154,3883,1891,0,3061,1698,142
77623,776634747,31.8624159,3911,1893,0,3072,1701,142
77624,776644747,31.8628379,3834,1893,0,3034,1693,142
77625,776654746,31.8632468,3899,1901,0,3070,1699,142
77626,776664747,31.8691612,3888,1895,0,3066,1701,142
77627,776674747,31.8696909,3890,1883,0,3065,1696,142
77628,776684746,31.8863957,3941,1898,0,3079,1702,142
77629,776694746,31.887272,3914,1892,0,3076,1698,142
77630,776704747,31.9020146,3921,1894,0,3076,1701,142
77631,776714746,31.917196,3909,1898,0,3076,1696,142
77632,776724747,31.9179805,3926,1899,0,3077,1695,142
77633,776734747,31.9325979,3920,1894,0,3077,1698,142
77634,776744746,31.9477693,3906,1898,0,3066,1702,142
77635,776754747,31.9627197,3889,1901,0,3063,1699,142
77636,776764746,31.9636004,3881,1894,0,3057,1695,142
77637,776774746,32.071137,3867,1894,0,3059,1701,142
77638,776784746,32.072535,3857,1887,0,3049,1690,142
77639,776794747,32.0737779,3912,1890,0,3071,1695,142
77640,776804747,32.0744908,3891,1894,0,3067,1697,142
77641,776814748,32.0749501,3855,1893,0,3044,1693,142
77642,776824747,32.0753416,3911,1904,0,3075,1696,142
77643,776834746,32.075754,3967,1895,0,3088,1703,142
77644,776844747,32.0761346,3955,1901,0,3089,1700,142
77645,776854747,32.0765147,3904,1899,0,3071,1702,142
77646,776864746,32.0768986,3939,1892,0,3086,1692,142
77647,776874746,32.077734,3984,1904,0,3101,1705,142
77648,776884747,32.0889265,3965,1904,0,3098,1704,142
77649,776894746,32.0898714,3952,1895,0,3085,1705,142
77650,776904747,32.1051648,3948,1904,0,3096,1704,142
77651,776914752,32.119972,3941,1899,0,3078,1696,142
77652,776924746,32.1205812,3904,1894,0,3072,1695,142
77653,776934747,32.1364028,3909,1889,0,3073,1695,142
77654,776944746,32.151301,3897,1899,0,3066,1693,142
77655,776954746,32.1518753,3906,1890,0,3064,1698,142
77656,776964746,32.1668546,3888,1895,0,3062,1699,142
77657,776974747,32.1677103,3937,1894,0,3087,1705,142
77658,776984747,32.2720632,3941,1902,0,3087,1701,142
77659,776994746,32.2729427,3935,1898,0,3082,1696,142
77660,777004747,32.2736748,3934,1904,0,3090,1705,142
77661,777014747,32.2742447,3957,1903,0,3092,1706,142
77662,777024747,32.2748013,3953,1904,0,3089,1698,142
77663,777034746,32.2757371,3956,1904,0,3090,1706,142
77664,777044747,32.2765391,3947,1899,0,3086,1701,142
77665,777054747,32.2771679,3946,1899,0,3084,1699,142
77666,777064746,32.2776783,3916,1894,0,3078,1704,142
77667,777074747,32.2784229,3910,1899,0,3069,1698,142
77668,777084747,32.2919343,3907,1899,0,3066,1696,142
