seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
8095,81354745,8.451749,1994,1686,0,1773,1524,142
8096,81364745,8.4824533,1991,1691,0,1773,1530,142
8097,81374745,8.4835651,1986,1686,0,1781,1525,142
8098,81384745,8.4846493,1990,1694,0,1782,1530,142
8099,81394745,8.6211332,1994,1686,0,1777,1525,142
8100,81404745,8.6227308,1988,1688,0,1773,1527,142
8101,81414745,8.6240935,1987,1685,0,1775,1530,142
8102,81424745,8.6248487,1985,1691,0,1775,1528,142
8103,81434745,8.6257238,1995,1685,0,1780,1526,142
8104,81444745,8.6266165,1985,1687,0,1777,1524,142
8105,81454745,8.6275499,1997,1689,0,1778,1534,142
8106,81464745,8.6284189,1990,1685,0,1779,1529,142
8107,81474745,8.6294606,1995,1682,0,1779,1530,142
8108,81484745,8.630477,1989,1686,0,1773,1523,142
8109,81494745,8.6314841,1990,1685,0,1776,1524,142
8110,81504745,8.632492,1990,1683,0,1779,1524,142
8111,81514745,8.6351748,1994,1686,0,1773,1526,142
8112,81524745,8.6386245,1988,1686,0,1777,1527,142
8113,81534745,8.6402018,1989,1684,0,1777,1527,142
8114,81544745,8.6534294,1994,1685,0,1773,1522,142
8115,81554745,8.6544597,1991,1684,0,1776,1527,142
8116,81564745,8.6693652,1990,1689,0,1777,1526,142
8117,81574745,8.685245,1989,1686,0,1778,1524,142
8118,81584745,8.6861248,1982,1689,0,1782,1524,142
8119,81594745,8.6995001,1994,1686,0,1773,1527,142
8120,81604745,8.7001932,1995,1689,0,1775,1525,142
8121,81614745,8.8148301,1989,1687,0,1777,1525,142
8122,81624745,8.8168582,1993,1693,0,1775,1525,142
8123,81634745,8.8176548,1991,1681,0,1777,1526,142
8124,81644745,8.8185029,1989,1690,0,1776,1530,142
8125,81654745,8.8191282,1990,1689,0,1773,1530,142
8126,81664745,8.8197989,1987,1691,0,1773,1526,142
8127,81674745,8.8205853,1993,1690,0,1773,1526,142
8128,81684745,8.8213004,1988,1687,0,1777,1526,142
8129,81694745,8.8224541,1989,1687,0,1776,1526,142
8130,81704745,8.823723,1990,1691,0,1777,1530,142
8131,81714745,8.8254253,1990,1687,0,1780,1528,142
8132,81724746,8.8263779,1990,1685,0,1776,1526,142
8133,81734745,8.8420069,1992,1680,0,1775,1524,142
8134,81744745,8.8429872,1987,1683,0,1779,1529,142
8135,81754745,8.8551674,1993,1687,0,1777,1531,142
8136,81764745,8.8725406,1987,1684,0,1780,1527,142
8137,81774745,8.8858485,1993,1682,0,1780,1525,142
8138,81784745,8.8866964,1989,1687,0,1780,1532,142
8139,81794745,8.9022462,1989,1683,0,1776,1526,142
8140,81804745,8.9036257,1991,1689,0,1777,1534,142
8141,81814745,9.0198595,1994,1686,0,1775,1526,142
8142,81824745,9.0208136,1993,1684,0,1778,1522,142
8143,81834745,9.0217523,1989,1686,0,1777,1524,142
8144,81844745,9.0226191,1990,1691,0,1773,1524,142
8145,81854745,9.023382,1994,1680,0,1771,1529,142
8146,81864745,9.0243062,1991,1691,0,1771,1524,142
8147,81874745,9.02567,1991,1689,0,1777,1530,142
8148,81884745,9.0264269,1987,1681,0,1773,1523,142
8149,81894745,9.0276588,1990,1690,0,1775,1525,142
8150,81904745,9.0285104,1990,1690,0,1777,1522,142
8151,81914745,9.0297945,1992,1686,0,1769,1534,142
8152,81924745,9.0306369,1995,1689,0,1773,1524,142
8153,81934745,9.0422124,1989,1682,0,1782,1527,142
8154,81944746,9.0431219,1995,1689,0,1774,1527,142
8155,81954745,9.0587089,1994,1687,0,1776,1523,142
8156,81964745,9.0732507,1993,1689,0,1776,1526,142
8157,81974745,9.0751249,1991,1691,0,1777,1529,142
8158,81984745,9.0896094,1990,1684,0,1773,1524,142
8159,81994745,9.1043565,1993,1680,0,1775,1529,142
8160,82004745,9.1053583,1991,1686,0,1773,1525,142
8161,82014745,9.2394768,1990,1683,0,1774,1524,142
8162,82024745,9.2403291,1989,1687,0,1777,1524,142
8163,82034745,9.2411927,1990,1687,0,1773,1524,142
8164,82044745,9.2418879,1989,1687,0,1776,1530,142
8165,82054745,9.2428154,1987,1689,0,1771,1526,142
8166,82064745,9.2435077,1991,1686,0,1775,1529,142
8167,82074745,9.244142,1987,1683,0,1776,1521,142
8168,82084745,9.2449673,1991,1683,0,1777,1530,142
8169,82094745,9.2456794,1989,1685,0,1777,1525,142
8170,82104745,9.2464034,1987,1686,0,1778,1527,142
8171,82114745,9.2470698,1987,1690,0,1774,1523,142
8172,82124745,9.2477337,1986,1683,0,1773,1532,142
8173,82134745,9.2488785,1989,1687,0,1777,1527,142
8174,82144746,9.2497619,1987,1685,0,1773,1532,142
8175,82154745,9.2598377,1988,1687,0,1780,1529,142
8176,82164745,9.2749797,1999,1690,0,1775,1523,142
8177,82174745,9.2763364,1989,1687,0,1773,1526,142
8178,82184745,9.290929,1986,1685,0,1775,1525,142
8179,82194745,9.3061253,1989,1685,0,1778,1521,142
8180,82204745,9.3071731,1987,1694,0,1777,1526,142
8181,82214745,9.415391,1988,1690,0,1777,1527,142
8182,82224745,9.4165066,1991,1683,0,1776,1530,142
8183,82234745,9.4175939,1994,1683,0,1778,1522,142
8184,82244745,9.4190968,1995,1690,0,1774,1525,142
8185,82254745,9.4198219,1998,1686,0,1779,1529,142
8186,82264745,9.420253,1989,1686,0,1773,1522,142
8187,82274745,9.4206676,1994,1687,0,1777,1525,142
8188,82284745,9.421148,1990,1689,0,1777,1535,142
8189,82294745,9.4217248,1995,1685,0,1773,1530,142
8190,82304745,9.4222023,1990,1687,0,1776,1526,142
8191,82314745,9.4227512,1989,1690,0,1776,1530,142
8192,82324745,9.4339941,1995,1687,0,1774,1527,142
8193,82334745,9.4468423,1997,1680,0,1776,1527,142
8194,82344745,9.4476413,1993,1685,0,1777,1524,142
8195,82354745,9.4627538,1990,1681,0,1775,1526,142
8196,82364745,9.4633871,1991,1690,0,1780,1525,142
8197,82374745,9.4790197,1987,1695,0,1776,1533,142
8198,82384745,9.4934882,1991,1687,0,1775,1529,142
8199,82394745,9.4940253,1989,1691,0,1777,1532,142
8200,82404745,9.5095164,1990,1684,0,1774,1526,142
8201,82414745,9.6089705,1994,1686,0,1780,1532,142
8202,82424746,9.6097345,1991,1684,0,1776,1525,142
8203,82434745,9.610423,1994,1691,0,1773,1527,142
8204,82444745,9.610987,1995,1687,0,1779,1526,142
8205,82454745,9.6113884,1994,1690,0,1776,1529,142
8206,82464745,9.6117778,1994,1685,0,1777,1526,142
8207,82474745,9.6123564,1997,1687,0,1778,1525,142
8208,82484745,9.6129084,1991,1694,0,1782,1523,142
8209,82494745,9.6133425,1995,1684,0,1776,1525,142
8210,82504746,9.6137285,1990,1690,0,1775,1527,142
8211,82514745,9.6195281,1996,1686,0,1777,1529,142
8212,82524745,9.6344483,1989,1685,0,1773,1525,142
8213,82534745,9.6350606,1991,1690,0,1777,1525,142
8214,82544745,9.6531159,1994,1670,0,1773,1527,142
8215,82554745,9.6536718,1991,1693,0,1776,1526,142
8216,82564745,9.6656702,1991,1686,0,1776,1526,142
8217,82574745,9.6814738,1985,1687,0,1776,1527,142
8218,82584745,9.6821238,1995,1685,0,1777,1524,142
8219,82594745,9.6975017,1991,1686,0,1780,1525,142
8220,82604745,9.7134018,1997,1691,0,1780,1530,142
8221,82614745,9.7141915,1990,1689,0,1779,1525,142
8222,82624745,9.8127283,1990,1694,0,1775,1524,142
8223,82634745,9.8133611,1987,1682,0,1777,1525,142
8224,82644745,9.8138324,1987,1691,0,1777,1531,142
8225,82654745,9.8142559,1993,1687,0,1775,1522,142
8226,82664745,9.8146733,1993,1693,0,1777,1530,142
8227,82674745,9.8150528,1993,1686,0,1774,1526,142
8228,82684745,9.8154347,1988,1680,0,1775,1526,142
8229,82694745,9.815895,1987,1694,0,1775,1527,142
8230,82704746,9.8164905,1986,1685,0,1771,1524,142
8231,82714745,9.8260448,1991,1683,0,1776,1527,142
8232,82724745,9.8268101,1989,1685,0,1773,1524,142
8233,82734745,9.8397658,1995,1691,0,1779,1526,142
8234,82744745,9.853852,1991,1680,0,1779,1527,142
8235,82754745,9.8546458,1991,1689,0,1780,1524,142
8236,82764745,9.8857443,1991,1685,0,1775,1525,142
8237,82774745,9.8871973,1991,1695,0,1779,1522,142
8238,82784745,9.8882215,1987,1685,0,1775,1530,142
8239,82794745,9.9012414,1995,1692,0,1776,1530,142
8240,82804745,9.9155902,1990,1682,0,1780,1529,142
8241,82814745,9.9161072,1986,1686,0,1777,1525,142
8242,82824745,10.0258498,1987,1687,0,1774,1530,142
8243,82834745,10.0267463,2010,1692,0,1778,1532,142
8244,82844745,10.0271997,1996,1686,0,1778,1530,142
8245,82854745,10.0275938,1994,1683,0,1775,1527,142
8246,82864745,10.0279716,1989,1689,0,1779,1530,142
8247,82874745,10.0283494,1988,1692,0,1776,1530,142
8248,82884745,10.028772,1990,1685,0,1775,1530,142
8249,82894745,10.0292924,1993,1687,0,1775,1530,142
8250,82904745,10.030003,1984,1686,0,1773,1526,142
8251,82914745,10.0304824,1991,1682,0,1776,1525,142
8252,82924745,10.0309553,1989,1691,0,1773,1529,142
8253,82934745,10.0418705,1989,1685,0,1777,1527,142
8254,82944745,10.0428223,1990,1681,0,1779,1529,142
8255,82954745,10.0576781,1990,1685,0,1774,1530,142
8256,82964745,10.0725216,1991,1690,0,1775,1530,142
8257,82974745,10.0736367,1987,1685,0,1777,1526,142
8258,82984745,10.0898206,1986,1683,0,1775,1529,142
8259,82994745,10.1043037,1999,1685,0,1779,1533,142
8260,83004745,10.1051027,1985,1691,0,1776,1522,142
8261,83014745,10.1180842,1991,1687,0,1776,1534,142
8262,83024745,10.1337495,1988,1682,0,1776,1532,142
8263,83034745,10.1343859,1991,1685,0,1771,1526,142
8264,83044745,10.2492621,1997,1686,0,1774,1525,142
8265,83054745,10.2499994,1991,1688,0,1777,1526,142
8266,83064745,10.2506617,1991,1693,0,1780,1526,142
8267,83074745,10.2511191,1987,1691,0,1779,1530,142
8268,83084745,10.2514976,1987,1685,0,1774,1532,142
8269,83094745,10.2518722,1991,1689,0,1779,1525,142
8270,83104745,10.2522824,1990,1683,0,1782,1523,142
8271,83114745,10.2528186,1993,1686,0,1772,1524,142
8272,83124745,10.2534034,1994,1687,0,1777,1526,142
8273,83134745,10.2540855,1995,1693,0,1779,1524,142
8274,83144745,10.2546929,1990,1689,0,1777,1523,142
8275,83154745,10.2613441,1993,1683,0,1779,1530,142
8276,83164745,10.2781181,1990,1681,0,1756,1529,142
8277,83174746,10.2789164,1993,1691,0,1774,1531,142
8278,83184745,10.2937758,1989,1683,0,1775,1524,142
8279,83194745,10.2944691,1993,1691,0,1775,1524,142
8280,83204745,10.3077873,1991,1683,0,1777,1526,142
8281,83214745,10.3227937,1991,1690,0,1778,1527,142
8282,83224745,10.3237206,1995,1685,0,1788,1524,142
8283,83234745,10.3388841,1989,1683,0,1773,1532,142
8284,83244745,10.3530461,1987,1685,0,1773,1530,142
8285,83254745,10.3536846,1994,1691,0,1777,1533,142
8286,83264745,10.4568776,1988,1685,0,1772,1526,142
8287,83274745,10.4578057,1990,1690,0,1774,1531,142
8288,83284745,10.4585394,1989,1687,0,1775,1525,142
8289,83294745,10.4592253,1993,1683,0,1778,1523,142
8290,83304745,10.4597006,1995,1690,0,1778,1524,142
8291,83314745,10.460084,1991,1691,0,1775,1525,142
8292,83324745,10.460453,1987,1693,0,1775,1524,142
8293,83334745,10.4610302,1993,1686,0,1775,1523,142
8294,83344745,10.4615982,1989,1691,0,1774,1521,142
8295,83354745,10.4622648,1991,1690,0,1777,1530,142
8296,83364745,10.462667,1989,1687,0,1776,1524,142
8297,83374745,10.4783504,1989,1687,0,1776,1524,142
8298,83384745,10.4935721,1991,1693,0,1778,1529,142
8299,83394745,10.4948226,1991,1684,0,1778,1523,142
8300,83404745,10.512709,1989,1685,0,1773,1527,142
8301,83414745,10.5135644,1991,1693,0,1777,1523,142
8302,83424745,10.5279355,1993,1682,0,1773,1530,142
8303,83434745,10.5408537,1988,1684,0,1779,1524,142
8304,83444745,10.5420969,1990,1694,0,1777,1530,142
8305,83454745,10.5563112,1991,1694,0,1777,1533,142
8306,83464745,10.6715482,1989,1696,0,1776,1526,142
8307,83474745,10.6728679,1986,1685,0,1776,1524,142
8308,83484745,10.6739937,1993,1683,0,1782,1526,142
8309,83494745,10.6746461,1987,1684,0,1774,1525,142
8310,83504745,10.6752377,1991,1685,0,1773,1525,142
8311,83514745,10.675813,1990,1685,0,1781,1530,142
8312,83524745,10.6764472,1989,1687,0,1782,1530,142
8313,83534745,10.6775094,1991,1687,0,1776,1530,142
8314,83544745,10.6783528,1991,1683,0,1772,1523,142
8315,83554745,10.6791062,1994,1694,0,1776,1526,142
8316,83564745,10.6799442,1992,1682,0,1773,1527,142
8317,83574745,10.6809191,1987,1686,0,1774,1525,142
8318,83584745,10.6818815,1986,1689,0,1777,1525,142
8319,83594745,10.6971887,1989,1691,0,1773,1525,142
8320,83604745,10.7147582,1993,1689,0,1775,1530,142
8321,83614745,10.7155348,1987,1690,0,1774,1525,142
8322,83624745,10.7315546,1989,1687,0,1776,1533,142
8323,83634745,10.7322416,1991,1690,0,1771,1530,142
8324,83644745,10.7404723,1989,1694,0,1777,1525,142
8325,83654745,10.7595641,1990,1693,0,1779,1528,142
8326,83664745,10.7748433,1991,1682,0,1777,1525,142
8327,83674745,10.7765854,1993,1681,0,1776,1524,142
8328,83684745,10.88669,1993,1684,0,1776,1530,142
8329,83694745,10.8878082,1990,1686,0,1776,1523,142
8330,83704745,10.8889637,1989,1681,0,1777,1530,142
8331,83714745,10.8898201,1990,1682,0,1778,1526,142
8332,83724745,10.8906991,1995,1686,0,1777,1530,142
8333,83734745,10.8912434,1994,1685,0,1777,1529,142
8334,83744745,10.8917328,1989,1683,0,1774,1525,142
8335,83754745,10.8922833,1991,1683,0,1773,1524,142
8336,83764745,10.8927255,2000,1693,0,1777,1526,142
8337,83774745,10.8931986,1989,1683,0,1771,1534,142
8338,83784745,10.893802,1987,1681,0,1775,1530,142
8339,83794745,10.8983915,1993,1690,0,1775,1521,142
8340,83804745,10.913462,1989,1686,0,1781,1527,142
8341,83814746,10.9140749,1989,1688,0,1780,1530,142
8342,83824745,10.9298497,1991,1691,0,1776,1532,142
8343,83834745,10.9446912,1990,1687,0,1776,1526,142
8344,83844745,10.9457545,1991,1689,0,1779,1526,142
8345,83854745,10.9608141,1995,1681,0,1771,1530,142
8346,83864745,10.9616901,1991,1685,0,1773,1527,142
8347,83874745,10.9760068,1991,1685,0,1776,1526,142
8348,83884745,10.9915993,1990,1681,0,1774,1524,142
8349,83894745,10.9922871,1991,1686,0,1775,1530,142
8350,83904745,11.1568854,1990,1687,0,1777,1521,142
8351,83914745,11.1576334,1987,1684,0,1773,1524,142
8352,83924745,11.1584403,1991,1685,0,1773,1530,142
8353,83934745,11.1591356,1984,1683,0,1775,1526,142
8354,83944745,11.1597089,1995,1683,0,1776,1530,142
8355,83954745,11.1603016,1991,1683,0,1775,1525,142
8356,83964745,11.1611498,1989,1687,0,1776,1527,142
8357,83974747,11.1619123,1992,1689,0,1777,1525,142
8358,83984745,11.1628845,1989,1690,0,1777,1525,142
8359,83994745,11.1643606,1993,1689,0,1775,1527,142
8360,84004745,11.1676456,1985,1689,0,1774,1529,142
8361,84014745,11.1699601,1987,1681,0,1774,1525,142
8362,84024745,11.1732058,1991,1687,0,1781,1525,142
8363,84034745,11.1754846,1993,1683,0,1779,1525,142
8364,84044745,11.1774284,1987,1690,0,1772,1528,142
8365,84054745,11.1797498,1989,1683,0,1780,1525,142
8366,84064745,11.1811653,1991,1687,0,1776,1527,142
8367,84074745,11.1826986,1990,1685,0,1773,1525,142
8368,84084745,11.19428,1989,1691,0,1776,1524,142
8369,84094745,11.1955843,1989,1683,0,1770,1529,142
8370,84104745,11.3305959,1989,1682,0,1775,1529,142
8371,84114745,11.3316915,1989,1683,0,1774,1524,142
8372,84124745,11.3324225,1995,1683,0,1772,1526,142
8373,84134745,11.3333423,1994,1690,0,1779,1530,142
8374,84144745,11.3340436,1994,1691,0,1773,1522,142
8375,84154745,11.3346983,1991,1692,0,1776,1530,142
8376,84164746,11.3353942,1984,1685,0,1773,1525,142
8377,84174745,11.3360322,1988,1690,0,1779,1529,142
8378,84184745,11.3366366,1995,1691,0,1776,1525,142
8379,84194745,11.337231,1990,1688,0,1777,1521,142
8380,84204745,11.3380618,1993,1686,0,1777,1534,142
8381,84214745,11.3388798,1990,1680,0,1774,1523,142
8382,84224745,11.3401212,1989,1683,0,1779,1527,142
8383,84234745,11.3408422,1995,1687,0,1774,1530,142
8384,84244745,11.3536682,1987,1683,0,1775,1534,142
8385,84254745,11.3556601,1995,1687,0,1773,1532,142
8386,84264745,11.3661608,1994,1690,0,1777,1523,142
8387,84274745,11.3818152,1989,1681,0,1777,1529,142
8388,84284745,11.3826361,1987,1685,0,1775,1524,142
8389,84294745,11.3961413,1987,1687,0,1776,1530,142
8390,84304745,11.5021851,1991,1695,0,1777,1533,142
8391,84314745,11.5029579,1986,1689,0,1779,1530,142
8392,84324745,11.5039909,1986,1683,0,1780,1530,142
8393,84334745,11.5046523,1989,1692,0,1777,1530,142
8394,84344745,11.505325,1994,1687,0,1779,1526,142
8395,84354745,11.5058236,1991,1683,0,1777,1527,142
8396,84364745,11.506353,1987,1684,0,1780,1531,142
8397,84374745,11.5069261,1995,1680,0,1775,1527,142
8398,84384745,11.5077022,1985,1687,0,1779,1526,142
8399,84394745,11.5089733,1988,1690,0,1778,1530,142
8400,84404745,11.5095576,1989,1689,0,1777,1524,142
8401,84414745,11.520518,1990,1687,0,1776,1525,142
8402,84424745,11.5215635,1987,1681,0,1782,1522,142
8403,84434745,11.5374124,1987,1686,0,1781,1530,142
8404,84444745,11.5515901,1993,1690,0,1776,1534,142
8405,84454745,11.5520987,1993,1694,0,1772,1524,142
8406,84464745,11.5677768,1989,1691,0,1774,1530,142
8407,84474745,11.5838289,1990,1692,0,1773,1522,142
8408,84484745,11.5845393,1991,1680,0,1776,1527,142
8409,84494745,11.5997066,1990,1690,0,1773,1530,142
8410,84504745,11.6002199,1995,1691,0,1775,1527,142
8411,84514745,11.7108149,1990,1683,0,1775,1530,142
8412,84524746,11.7118217,1988,1684,0,1774,1524,142
8413,84534755,11.7124832,1989,1683,0,1775,1534,142
8414,84544745,11.7129083,1987,1687,0,1775,1525,142
8415,84554745,11.7133088,1990,1689,0,1777,1527,142
8416,84564745,11.7137943,1991,1684,0,1777,1524,142
8417,84574745,11.7143227,1993,1686,0,1773,1530,142
8418,84584745,11.7148573,1991,1683,0,1775,1527,142
8419,84594745,11.7153013,1989,1683,0,1777,1530,142
8420,84604745,11.7157232,1991,1683,0,1775,1525,142
8421,84614745,11.7235151,1988,1684,0,1773,1527,142
8422,84624745,11.7242911,1989,1681,0,1778,1525,142
8423,84634745,11.7396816,1987,1680,0,1777,1524,142
8424,84644745,11.7550875,1992,1695,0,1773,1525,142
8425,84654746,11.7562303,1991,1691,0,1773,1525,142
8426,84664745,11.7705564,1985,1685,0,1773,1526,142
8427,84674745,11.7856462,1987,1685,0,1778,1530,142
8428,84684745,11.7864924,1987,1686,0,1780,1527,142
8429,84694745,11.8017754,1984,1685,0,1778,1521,142
8430,84704745,11.8165322,1990,1685,0,1779,1525,142
8431,84714745,11.8173155,1986,1681,0,1775,1532,142
8432,84724745,11.9262533,1994,1681,0,1776,1530,142
8433,84734745,11.9271087,1990,1687,0,1778,1527,142
8434,84744745,11.9277936,1993,1690,0,1775,1529,142
8435,84754745,11.9284502,1991,1683,0,1771,1530,142
8436,84764745,11.9289851,1989,1687,0,1779,1532,142
8437,84774745,11.9295364,1986,1685,0,1773,1523,142
8438,84784745,11.930103,1988,1694,0,1777,1527,142
8439,84794745,11.9307511,1996,1682,0,1776,1526,142
8440,84804745,11.9313334,1990,1690,0,1777,1529,142
8441,84814745,11.9319269,1994,1686,0,1775,1525,142
8442,84824745,11.9325535,1989,1687,0,1773,1524,142
8443,84834745,11.9416074,1987,1690,0,1775,1524,142
8444,84844745,11.9428773,1991,1680,0,1774,1529,142
8445,84854745,11.9569133,1989,1698,0,1772,1524,142
8446,84864745,11.975276,1995,1685,0,1772,1532,142
8447,84874745,11.9759943,1988,1686,0,1776,1525,142
8448,84884745,11.9873612,1987,1687,0,1777,1530,142
8449,84894745,12.0028463,1990,1690,0,1777,1529,142
8450,84904745,12.0033244,1990,1683,0,1776,1522,142
8451,84914745,12.0185731,1994,1691,0,1780,1527,142
8452,84924745,12.0332992,1991,1683,0,1775,1525,142
8453,84934745,12.1376616,1988,1690,0,1779,1530,142
8454,84944745,12.1388578,1992,1684,0,1777,1529,142
8455,84954745,12.1398268,1993,1691,0,1780,1532,142
8456,84964745,12.1405923,1989,1685,0,1773,1527,142
8457,84974745,12.1411519,1991,1691,0,1776,1534,142
8458,84984745,12.1415613,1990,1685,0,1777,1525,142
8459,84994745,12.1421636,1989,1685,0,1776,1525,142
8460,85004745,12.1426791,1997,1680,0,1774,1531,142
8461,85014745,12.1430923,1991,1689,0,1775,1522,142
8462,85024746,12.1434717,1985,1691,0,1773,1532,142
8463,85034745,12.1441766,1993,1691,0,1775,1532,142
8464,85044745,12.1446203,1986,1684,0,1777,1525,142
8465,85054745,12.1589,1989,1692,0,1776,1522,142
8466,85064745,12.1745612,1993,1686,0,1775,1527,142
8467,85074745,12.1907356,1990,1687,0,1776,1525,142
8468,85084745,12.1916309,1990,1682,0,1773,1521,142
8469,85094745,12.2058712,1991,1695,0,1777,1532,142
8470,85104745,12.2068276,1988,1690,0,1775,1532,142
8471,85114745,12.2213856,1989,1695,0,1777,1527,142
8472,85124745,12.2220444,1985,1687,0,1770,1529,142
8473,85134745,12.2368096,1987,1687,0,1775,1532,142
8474,85144745,12.3567715,1984,1680,0,1775,1525,142
8475,85154745,12.3579109,1995,1687,0,1782,1526,142
8476,85164745,12.3591641,1994,1687,0,1773,1525,142
8477,85174745,12.360505,1989,1691,0,1775,1527,142
8478,85184745,12.3619167,1987,1691,0,1773,1530,142
8479,85194745,12.362994,1991,1690,0,1775,1527,142
8480,85204745,12.3640015,1990,1683,0,1780,1526,142
8481,85214745,12.3650228,1987,1691,0,1778,1530,142
8482,85224745,12.3660352,1989,1687,0,1773,1524,142
8483,85234745,12.3671523,1987,1691,0,1780,1526,142
8484,85244745,12.3683757,1989,1684,0,1776,1530,142
8485,85254745,12.3695985,1990,1682,0,1780,1532,142
8486,85264745,12.3702595,1987,1692,0,1777,1532,142
8487,85274745,12.3784785,1994,1697,0,1780,1530,142
8488,85284745,12.3959014,1990,1685,0,1773,1521,142
8489,85294745,12.396666,1995,1694,0,1781,1532,142
8490,85304745,12.4083393,1990,1680,0,1773,1524,142
8491,85314745,12.4242277,1990,1687,0,1780,1525,142
8492,85324745,12.425109,1989,1683,0,1780,1524,142
8493,85334745,12.4415885,1991,1686,0,1773,1524,142
8494,85344745,12.4422094,1987,1696,0,1777,1527,142
8495,85354745,12.5440946,1990,1682,0,1776,1527,142
8496,85364745,12.5452392,1994,1684,0,1780,1526,142
8497,85374745,12.5459117,1994,1691,0,1773,1525,142
8498,85384745,12.5465196,1993,1685,0,1775,1527,142
8499,85394745,12.5471094,1993,1690,0,1776,1532,142
8500,85404748,12.547644,1991,1689,0,1776,1530,142
8501,85414750,12.5481311,1996,1683,0,1777,1527,142
8502,85424745,12.5486442,1989,1686,0,1777,1525,142
8503,85434745,12.549204,1985,1680,0,1776,1529,142
8504,85444745,12.5527284,1994,1696,0,1780,1530,142
8505,85454745,12.5532817,1992,1685,0,1776,1525,142
8506,85464745,12.5677316,1999,1690,0,1777,1525,142
8507,85474745,12.5832246,1987,1680,0,1772,1521,142
8508,85484745,12.5840028,1991,1690,0,1779,1530,142
8509,85494745,12.6008713,1997,1686,0,1777,1524,142
8510,85504745,12.6141052,1991,1687,0,1772,1529,142
8511,85514745,12.6150994,1986,1691,0,1773,1529,142
8512,85524745,12.6300788,1990,1687,0,1774,1525,142
8513,85534745,12.6452622,1989,1696,0,1775,1530,142
8514,85544745,12.6459618,1993,1691,0,1777,1524,142
8515,85554745,12.7481554,1987,1687,0,1776,1526,142
8516,85564745,12.7488902,1990,1686,0,1776,1521,142
8517,85574745,12.7499036,1991,1680,0,1781,1524,142
8518,85584746,12.7512411,1991,1680,0,1776,1521,142
8519,85594745,12.7522261,1985,1681,0,1773,1530,142
8520,85604745,12.7527903,1991,1687,0,1772,1524,142
8521,85614745,12.7537407,1991,1687,0,1779,1528,142
8522,85624745,12.7545869,1998,1685,0,1780,1525,142
8523,85634745,12.7555607,1993,1689,0,1782,1525,142
8524,85644745,12.7568243,1992,1683,0,1777,1529,142
8525,85654745,12.757822,1993,1691,0,1777,1525,142
8526,85664745,12.7732983,1995,1694,0,1772,1524,142
8527,85674745,12.7740574,1998,1690,0,1775,1533,142
8528,85684745,12.7858748,1985,1691,0,1779,1527,142
8529,85694745,12.8020229,1988,1685,0,1778,1527,142
8530,85704745,12.8036325,1991,1686,0,1776,1524,142
8531,85714745,12.8169783,1987,1691,0,1777,1530,142
8532,85724745,12.8328421,1985,1686,0,1780,1530,142
8533,85734745,12.8333311,1989,1691,0,1776,1529,142
8534,85744745,12.8487629,1997,1686,0,1773,1532,142
8535,85754745,12.8628622,1992,1693,0,1780,1530,142
8536,85764745,12.8634483,1994,1690,0,1769,1525,142
8537,85774745,12.963833,1988,1685,0,1777,1524,142
8538,85784745,12.9648533,1991,1685,0,1776,1529,142
8539,85794745,12.9656311,1994,1687,0,1775,1530,142
8540,85804745,12.9660871,1989,1682,0,1772,1529,142
8541,85814745,12.9664738,1989,1680,0,1773,1529,142
8542,85824745,12.9668498,1990,1686,0,1780,1525,142
8543,85834749,12.9672536,1985,1690,0,1772,1531,142
8544,85844745,12.9677157,1993,1693,0,1771,1527,142
8545,85854745,12.9682811,1994,1685,0,1771,1525,142
8546,85864745,12.9735633,1994,1706,0,1773,1522,142
8547,85874745,12.9747078,1987,1689,0,1775,1529,142
8548,85884745,12.9904578,1987,1683,0,1775,1527,142
8549,85894745,12.9918635,1987,1683,0,1774,1524,142
8550,85904745,13.0056123,1985,1685,0,1773,1524,142
8551,85914745,13.021368,1993,1685,0,1777,1529,142
8552,85924745,13.0368794,1990,1689,0,1775,1536,142
8553,85934745,13.0377674,1991,1692,0,1777,1529,142
8554,85944745,13.0538502,1989,1684,0,1772,1526,142
8555,85954745,13.054652,1983,1685,0,1774,1525,142
8556,85964745,13.0684838,1989,1693,0,1778,1534,142
8557,85974745,13.0828992,1986,1684,0,1776,1530,142
8558,85984745,13.0834928,1995,1687,0,1771,1527,142
8559,85994745,13.1932602,1996,1686,0,1777,1523,142
8560,86004745,13.1944953,1991,1691,0,1775,1526,142
8561,86014745,13.1954302,1989,1683,0,1782,1526,142
8562,86024745,13.1958981,1994,1689,0,1773,1530,142
8563,86034745,13.1964131,1991,1687,0,1782,1533,142
8564,86044745,13.1969457,1990,1685,0,1776,1521,142
8565,86054745,13.1973801,1991,1687,0,1777,1527,142
8566,86064745,13.1977684,1985,1687,0,1775,1526,142
8567,86074745,13.1981835,1993,1687,0,1778,1526,142
8568,86084745,13.1986365,1994,1682,0,1772,1527,142
8569,86094745,13.1990564,1990,1686,0,1777,1529,142
8570,86104745,13.208898,1995,1684,0,1780,1525,142
8571,86114745,13.2253184,1988,1691,0,1773,1524,142
8572,86124745,13.2262184,1985,1680,0,1775,1521,142
8573,86134745,13.2400365,1997,1680,0,1777,1526,142
8574,86144745,13.2541907,1991,1690,0,1776,1529,142
8575,86154745,13.2554394,1991,1683,0,1780,1530,142
8576,86164745,13.2698573,1989,1691,0,1774,1526,142
