seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
1556,15899296,14.3133062,1847,1760,1515,1653,1580,1381
1557,15909295,14.3136928,1851,1730,1469,1658,1559,1350
1558,15919296,14.3140838,1881,1757,1526,1697,1585,1392
1559,15929295,14.3144469,1923,1745,1459,1727,1574,1342
1560,15939296,14.3148065,1916,1759,1506,1727,1582,1376
1561,15949296,14.3151692,1909,1747,1483,1704,1578,1364
1562,15959295,14.3211302,1899,1743,1485,1679,1573,1369
1563,15969296,14.3219504,1878,1760,1495,1688,1586,1375
1564,15979295,14.336487,1890,1743,1483,1698,1575,1351
1565,15989296,14.3372619,1918,1759,1506,1697,1588,1381
1566,15999295,14.3512482,1903,1744,1477,1693,1574,1352
1567,16009295,14.3554385,1879,1754,1506,1681,1579,1380
1568,16019296,14.3657068,1865,1744,1484,1679,1579,1356
1569,16029295,14.3862898,1883,1743,1501,1679,1576,1364
1570,16039296,14.3868869,1917,1758,1487,1709,1580,1366
1571,16049295,14.3966501,1921,1751,1488,1705,1580,1363
1572,16059295,14.5231235,1918,1769,1501,1721,1589,1371
1573,16069295,14.5239484,1899,1758,1485,1705,1585,1364
1574,16079296,14.524576,1869,1755,1488,1671,1579,1364
1575,16089295,14.5251662,1850,1744,1491,1666,1578,1363
1576,16099295,14.5258484,1870,1749,1493,1679,1576,1369
1577,16109295,14.5264898,1901,1730,1488,1682,1571,1364
1578,16119295,14.5270665,2099,1792,1514,1863,1608,1374
1579,16129295,14.5277014,1789,1715,1485,1603,1548,1361
1580,16139295,14.5282474,1846,1729,1520,1655,1572,1381
1581,16149295,14.5289909,1861,1734,1470,1667,1562,1339
1582,16159295,14.5295455,1882,1765,1527,1692,1591,1402
1583,16169295,14.5301946,1906,1741,1445,1713,1566,1333
1584,16179295,14.5311888,1933,1760,1517,1713,1587,1390
1585,16189296,14.5403665,1914,1747,1482,1717,1585,1355
1586,16199295,14.5553673,1879,1744,1484,1690,1565,1364
1587,16209295,14.5566311,1904,1747,1499,1701,1580,1372
1588,16219295,14.5741172,1899,1744,1466,1688,1579,1351
1589,16229295,14.5770604,1898,1759,1514,1705,1589,1386
1590,16239295,14.5861791,1878,1744,1456,1683,1574,1351
1591,16249295,14.6009192,1855,1747,1502,1672,1578,1378
1592,16259296,14.6051269,1858,1747,1479,1675,1573,1352
1593,16269296,14.7164367,1893,1745,1488,1677,1575,1368
1594,16279296,14.7173796,1917,1755,1488,1719,1579,1365
1595,16289295,14.7182197,1930,1745,1483,1723,1574,1359
1596,16299295,14.7190357,1930,1762,1505,1718,1588,1377
1597,16309296,14.7197836,1888,1754,1486,1695,1585,1353
1598,16319295,14.7204629,1866,1756,1506,1690,1582,1379
1599,16329295,14.721126,1846,1744,1482,1661,1566,1361
1600,16339295,14.7222477,1871,1758,1488,1679,1577,1367
1601,16349295,14.7229862,1890,1744,1484,1700,1574,1364
1602,16359295,14.7237139,2045,1759,1513,1839,1597,1398
1603,16369295,14.7276543,1846,1739,1457,1658,1565,1337
1604,16379295,14.7282388,1844,1775,1535,1661,1601,1402
1605,16389296,14.7412009,1808,1751,1458,1627,1570,1323
1606,16399295,14.7452697,1872,1745,1491,1675,1574,1375
1607,16409295,14.7625074,1907,1776,1490,1713,1590,1364
1608,16419296,14.7676739,1937,1758,1489,1732,1575,1365
1609,16429295,14.7884433,1914,1765,1503,1708,1591,1378
1610,16439295,14.789476,1873,1734,1469,1681,1566,1353
1611,16449296,14.8034909,1888,1757,1535,1695,1586,1378
1612,16459295,14.8063909,1903,1731,1471,1690,1574,1344
1613,16469295,14.9379563,1889,1758,1517,1696,1586,1382
1614,16479295,14.9388281,1899,1752,1481,1704,1583,1364
1615,16489295,14.9394916,1871,1753,1503,1681,1575,1366
1616,16499295,14.9403341,1859,1746,1490,1667,1575,1368
1617,16509295,14.9418698,1870,1741,1475,1672,1574,1351
1618,16519296,14.9427115,1901,1761,1510,1705,1584,1381
1619,16529296,14.9433538,1920,1750,1481,1720,1575,1351
1620,16539295,14.9440748,1936,1757,1491,1731,1591,1374
1621,16549296,14.9447649,1921,1755,1488,1709,1582,1353
1622,16559295,14.9454139,1868,1757,1502,1673,1579,1372
1623,16569296,14.9460811,1850,1753,1492,1665,1579,1365
1624,16579296,14.9467526,1990,1761,1494,1787,1589,1375
1625,16589295,14.9476252,1838,1747,1488,1653,1574,1360
1626,16599296,14.9482548,1847,1762,1495,1663,1583,1371
1627,16609296,14.9612872,1853,1735,1471,1663,1562,1342
1628,16619296,14.9764928,1879,1738,1505,1680,1562,1373
1629,16629296,14.9771802,1915,1747,1491,1714,1583,1371
1630,16639295,14.9920678,1920,1761,1487,1717,1589,1363
1631,16649296,14.9958808,1895,1755,1502,1708,1586,1364
1632,16659296,15.0078161,1895,1767,1488,1683,1585,1369
1633,16669296,15.1179451,1882,1766,1501,1704,1589,1373
1634,16679296,15.1190582,1892,1762,1475,1694,1587,1364
1635,16689295,15.1200055,1903,1750,1495,1695,1585,1372
1636,16699295,15.1205547,1889,1743,1487,1688,1573,1360
1637,16709296,15.1209413,1885,1734,1485,1679,1562,1364
1638,16719295,15.1213061,1856,1734,1488,1679,1566,1364
1639,16729296,15.1217131,1872,1741,1488,1690,1574,1362
1640,16739295,15.1224171,1901,1750,1495,1696,1585,1367
1641,16749296,15.1229737,1910,1759,1488,1706,1589,1358
1642,16759296,15.123402,1923,1759,1487,1708,1593,1375
1643,16769296,15.1239656,1895,1764,1491,1695,1587,1371
1644,16779296,15.128485,1872,1757,1492,1680,1578,1375
1645,16789295,15.1471063,1869,1749,1488,1671,1575,1364
1646,16799295,15.1478098,1863,1738,1488,1671,1573,1364
1647,16809295,15.162866,1891,1744,1489,1698,1571,1364
1648,16819295,15.1661527,2085,1782,1566,1856,1611,1421
1649,16829296,15.1792334,1801,1722,1457,1613,1560,1339
1650,16839295,15.1943064,1851,1764,1514,1655,1587,1374
1651,16849295,15.1971936,1837,1731,1453,1654,1562,1338
1652,16859295,15.2089349,1875,1755,1523,1681,1585,1401
1653,16869296,15.3299174,1930,1751,1462,1711,1580,1340
1654,16879296,15.3306427,1934,1761,1482,1727,1589,1374
1655,16889296,15.3311621,1907,1763,1488,1705,1583,1365
1656,16899295,15.3316936,1881,1744,1488,1688,1568,1364
1657,16909295,15.3321658,1888,1755,1505,1694,1578,1366
1658,16919295,15.3326438,1897,1744,1475,1703,1574,1352
1659,16929296,15.3331161,1890,1767,1511,1699,1574,1374
1660,16939296,15.3336117,1882,1741,1459,1681,1575,1350
1661,16949295,15.3341222,1842,1749,1491,1681,1577,1378
1662,16959295,15.3346157,1872,1744,1481,1674,1574,1352
1663,16969296,15.3351118,1878,1744,1487,1690,1575,1364
1664,16979295,15.3359494,1909,1757,1501,1711,1595,1369
1665,16989295,15.3493205,1924,1757,1484,1719,1580,1365
1666,16999295,15.3502089,1923,1765,1489,1719,1583,1363
1667,17009296,15.3656243,1872,1751,1486,1695,1582,1358
1668,17019296,15.3665732,1859,1757,1505,1666,1575,1364
1669,17029295,15.3814241,1845,1744,1486,1658,1574,1360
1670,17039295,15.3849454,1870,1748,1491,1678,1574,1373
1671,17049295,15.3968963,1893,1742,1473,1697,1571,1361
1672,17059295,15.415998,2027,1767,1508,1828,1595,1385
1673,17069295,15.4166309,1845,1735,1470,1649,1569,1337
1674,17079295,15.5241584,1853,1765,1558,1658,1594,1402
1675,17089295,15.5249401,1810,1742,1456,1626,1570,1337
1676,17099295,15.5258362,1865,1744,1490,1679,1574,1369
1677,17109295,15.5266671,1931,1757,1502,1707,1589,1364
1678,17119296,15.5273683,1935,1745,1494,1720,1576,1360
1679,17129296,15.5279245,1909,1758,1497,1710,1578,1374
1680,17139296,15.5283776,1872,1739,1466,1686,1565,1348
1681,17149295,15.5288271,1905,1762,1520,1694,1585,1394
1682,17159295,15.5292847,1891,1744,1474,1693,1585,1350
1683,17169296,15.5297331,1903,1761,1503,1696,1586,1378
1684,17179295,15.5305462,1903,1750,1472,1704,1575,1355
1685,17189296,15.5411148,1872,1743,1489,1684,1573,1368
1686,17199296,15.5572343,1855,1744,1489,1670,1581,1368
1687,17209295,15.5586767,1853,1740,1475,1679,1575,1346
1688,17219296,15.5746668,1898,1749,1503,1702,1584,1375
1689,17229295,15.5765724,1925,1746,1473,1718,1596,1354
1690,17239296,15.5917447,1934,1767,1505,1731,1591,1389
1691,17249296,15.5970418,1901,1758,1482,1710,1585,1360
1692,17259296,15.6063692,1869,1754,1523,1677,1583,1366
1693,17269295,15.6197843,1843,1753,1479,1655,1584,1356
1694,17279296,15.7406777,1843,1744,1483,1662,1574,1364
1695,17289296,15.7416077,1879,1748,1477,1693,1574,1364
1696,17299296,15.7422624,1942,1740,1485,1750,1580,1348
1697,17309296,15.7427508,1927,1770,1454,1736,1578,1337
1698,17319295,15.7432439,1808,1723,1498,1629,1557,1369
1699,17329296,15.7439346,1801,1739,1466,1623,1572,1354
1700,17339296,15.7445555,1869,1755,1478,1662,1580,1351
1701,17349296,15.7452639,1918,1751,1502,1717,1595,1387
1702,17359295,15.7457647,1935,1754,1473,1724,1580,1346
1703,17369295,15.7462351,1921,1763,1521,1711,1587,1392
1704,17379296,15.7466733,1895,1744,1451,1695,1580,1338
1705,17389296,15.7474026,1890,1765,1494,1690,1588,1379
1706,17399295,15.7479218,1889,1755,1473,1690,1585,1352
1707,17409295,15.7581333,1897,1744,1501,1700,1587,1360
1708,17419295,15.7781966,1904,1759,1491,1713,1586,1365
1709,17429295,15.7788484,1867,1734,1474,1675,1574,1356
1710,17439295,15.7892192,1861,1750,1510,1671,1575,1378
1711,17449296,15.8054297,1865,1742,1462,1667,1570,1351
1712,17459295,15.8076114,1879,1748,1487,1684,1582,1382
1713,17469296,15.8189177,1920,1751,1477,1710,1580,1351
1714,17479296,15.9411913,1929,1757,1509,1735,1586,1375
1715,17489295,15.9422371,1919,1755,1497,1714,1583,1362
1716,17499296,15.9430019,1886,1755,1488,1684,1575,1367
1717,17509296,15.9436233,1861,1755,1494,1668,1548,1369
1718,17519295,15.9440766,1850,1734,1471,1653,1573,1352
1719,17529296,15.9444539,1874,1743,1498,1680,1574,1376
1720,17539296,15.9448509,2062,1776,1535,1845,1603,1426
1721,17549296,15.9452304,1834,1729,1455,1644,1557,1336
1722,17559295,15.9455946,1854,1769,1535,1667,1591,1396
1723,17569295,15.9459856,1826,1728,1431,1644,1554,1322
1724,17579295,15.9463585,1851,1746,1523,1667,1575,1390
1725,17589296,15.9470527,1909,1753,1479,1706,1581,1351
1726,17599295,15.9474941,1936,1759,1493,1732,1587,1385
1727,17609295,15.9640619,1913,1759,1494,1717,1585,1369
1728,17619295,15.9670899,1890,1742,1475,1685,1574,1356
1729,17629295,15.9764438,1892,1765,1519,1688,1589,1390
1730,17639296,15.9912127,1885,1743,1470,1688,1575,1349
1731,17649296,15.9946918,1901,1765,1507,1695,1582,1395
1732,17659296,16.0061207,1889,1739,1475,1691,1575,1351
1733,17669295,16.0220088,1874,1743,1497,1690,1576,1378
1734,17679295,16.0257431,1867,1743,1483,1665,1574,1362
1735,17689295,16.1489101,1867,1736,1489,1677,1569,1366
1736,17699296,16.1497552,1902,1751,1502,1696,1589,1366
1737,17709296,16.1506126,1910,1749,1486,1710,1581,1360
1738,17719296,16.1515824,1925,1767,1507,1718,1591,1364
1739,17729295,16.1526861,1910,1758,1488,1718,1583,1356
1740,17739296,16.1536948,1883,1763,1501,1680,1598,1368
1741,17749296,16.1545531,1861,1751,1483,1668,1576,1362
1742,17759296,16.1554932,1866,1745,1489,1683,1571,1362
1743,17769296,16.156448,1885,1744,1481,1687,1569,1362
1744,17779295,16.1575328,1936,1744,1475,1727,1582,1363
1745,17789295,16.158468,1955,1759,1457,1744,1581,1332
1746,17799296,16.1601293,1807,1719,1500,1629,1557,1380
1747,17809295,16.160978,1799,1731,1478,1619,1561,1348
1748,17819295,16.1796359,1861,1755,1485,1680,1582,1356
1749,17829295,16.1804657,1918,1766,1511,1731,1590,1379
1750,17839295,16.1951322,1927,1754,1471,1731,1579,1351
1751,17849295,16.1957795,1916,1765,1520,1733,1590,1392
1752,17859296,16.2108961,1887,1744,1455,1695,1575,1338
1753,17869295,16.2151158,1888,1755,1521,1695,1581,1387
1754,17879295,16.2265513,1885,1744,1459,1676,1574,1348
1755,17889296,16.3407465,1893,1754,1495,1697,1581,1373
1756,17899295,16.3416601,1910,1765,1503,1705,1589,1364
1757,17909296,16.3421933,1867,1744,1473,1679,1562,1343
1758,17919295,16.3427285,1871,1751,1517,1675,1580,1374
1759,17929295,16.3432455,1875,1741,1471,1679,1569,1346
1760,17939295,16.3437277,1899,1749,1476,1695,1581,1380
1761,17949295,16.3442291,1914,1754,1460,1719,1582,1351
1762,17959295,16.3447303,1934,1760,1498,1725,1586,1374
1763,17969295,16.3452175,1910,1761,1488,1705,1587,1372
1764,17979296,16.3456972,1872,1751,1482,1691,1579,1374
1765,17989296,16.3462137,1867,1750,1495,1665,1581,1377
1766,17999296,16.3528968,1859,1744,1481,1663,1573,1361
1767,18009296,16.3573008,1885,1745,1502,1690,1576,1378
1768,18019295,16.3680565,2057,1773,1520,1837,1598,1402
1769,18029295,16.384055,1845,1733,1465,1658,1564,1345
1770,18039296,16.387682,1858,1771,1535,1670,1601,1402
1771,18049295,16.3992437,1815,1734,1437,1645,1561,1319
1772,18059295,16.4160054,1855,1744,1509,1677,1575,1392
1773,18069295,16.4166783,1907,1759,1483,1708,1583,1351
1774,18079295,16.434766,1936,1759,1495,1731,1579,1371
1775,18089296,16.4375024,1909,1760,1501,1713,1586,1366
1776,18099295,16.551152,1884,1740,1473,1703,1574,1351
1777,18109295,16.5522298,1895,1762,1518,1690,1592,1383
1778,18119296,16.5530404,1883,1745,1456,1701,1577,1350
1779,18129296,16.5538524,1886,1754,1507,1704,1585,1385
1780,18139295,16.5543843,1894,1748,1463,1691,1578,1355
1781,18149296,16.5548968,1875,1750,1515,1685,1572,1377
1782,18159295,16.5554977,1869,1743,1481,1672,1570,1359
1783,18169296,16.5561006,1871,1738,1488,1679,1575,1356
1784,18179296,16.5567408,1904,1758,1495,1704,1584,1374
1785,18189295,16.5574099,1923,1759,1475,1720,1582,1359
1786,18199296,16.5587691,1936,1766,1513,1727,1596,1381
1787,18209296,16.5598849,1915,1755,1483,1708,1586,1360
1788,18219296,16.5724318,1886,1758,1489,1681,1586,1372
1789,18229295,16.5773389,1861,1744,1488,1664,1574,1362
1790,18239295,16.5874151,1866,1747,1493,1675,1573,1360
1791,18249295,16.6028582,1879,1744,1509,1690,1581,1368
1792,18259296,16.606231,1937,1751,1487,1737,1578,1358
1793,18269296,16.6207926,1968,1764,1449,1742,1587,1328
1794,18279295,16.6247198,1805,1714,1498,1621,1548,1371
1795,18289296,16.6361337,1793,1742,1467,1626,1571,1349
1796,18299295,16.7483762,1866,1745,1476,1673,1583,1358
1797,18309296,16.7494246,1916,1783,1499,1718,1593,1379
1798,18319296,16.7499573,1925,1754,1467,1736,1583,1353
1799,18329296,16.7504356,1917,1755,1531,1729,1589,1392
1800,18339295,16.7510477,1901,1749,1454,1694,1574,1337
1801,18349296,16.7522885,1897,1750,1520,1700,1588,1389
1802,18359295,16.7529322,1887,1745,1475,1697,1580,1351
1803,18369295,16.7538223,1898,1750,1490,1705,1586,1365
1804,18379295,16.7549646,1907,1763,1497,1704,1587,1364
1805,18389296,16.7558817,1861,1741,1474,1680,1575,1363
1806,18399296,16.7570639,1861,1742,1510,1679,1575,1382
1807,18409295,16.7587758,1861,1731,1463,1672,1565,1348
1808,18419295,16.775098,1875,1754,1503,1696,1583,1378
1809,18429295,16.7762801,1910,1753,1478,1718,1575,1353
1810,18439295,16.7901925,1936,1758,1505,1731,1576,1369
1811,18449296,16.8100822,1914,1762,1490,1710,1585,1371
1812,18459295,16.810655,1874,1748,1488,1705,1577,1366
1813,18469296,16.8220591,1863,1751,1493,1665,1584,1369
1814,18479295,16.8250691,1869,1744,1471,1663,1574,1352
1815,18489295,16.8376162,1873,1744,1501,1685,1577,1375
1816,18499296,16.964505,2000,1754,1471,1784,1583,1345
1817,18509295,16.9653465,1861,1744,1469,1693,1568,1343
1818,18519296,16.9661659,1854,1745,1535,1660,1581,1402
1819,18529295,16.9668051,1808,1743,1475,1629,1566,1352
1820,18539296,16.9672933,1851,1764,1498,1653,1578,1369
1821,18549295,16.967783,1917,1765,1509,1716,1591,1376
1822,18559295,16.9684212,1933,1757,1488,1727,1576,1364
1823,18569295,16.9716654,1904,1763,1499,1705,1586,1379
1824,18579295,16.9729462,1890,1744,1463,1691,1576,1340
1825,18589296,16.9742586,1895,1763,1514,1700,1591,1385
1826,18599295,16.9754491,1884,1749,1475,1704,1585,1348
1827,18609295,16.9766766,1901,1753,1507,1697,1583,1378
1828,18619295,16.9785124,1902,1744,1488,1700,1576,1360
1829,18629295,16.9796539,1869,1734,1488,1679,1561,1364
1830,18639295,16.9988571,1867,1740,1497,1673,1574,1375
1831,18649295,17.0001254,1869,1743,1479,1677,1566,1353
1832,18659296,17.0055768,1887,1749,1500,1698,1582,1378
1833,18669295,17.0238645,1919,1759,1474,1704,1587,1351
1834,18679296,17.0272077,1927,1761,1501,1727,1592,1376
1835,18689295,17.0408893,1904,1766,1493,1713,1584,1356
1836,18699295,17.1987945,1877,1757,1487,1688,1591,1372
1837,18709295,17.2001405,1855,1757,1487,1669,1580,1364
1838,18719296,17.2012489,1859,1747,1488,1664,1574,1362
1839,18729296,17.2027042,1872,1743,1489,1690,1574,1367
1840,18739296,17.2034888,1989,1758,1472,1785,1585,1360
1841,18749296,17.203931,1886,1750,1457,1681,1571,1345
1842,18759295,17.2045144,1843,1749,1535,1656,1575,1401
1843,18769295,17.2050294,1814,1743,1479,1642,1574,1355
1844,18779296,17.2057401,1847,1744,1482,1665,1576,1369
1845,18789296,17.2065723,1922,1781,1511,1726,1594,1378
1846,18799295,17.2076041,1939,1757,1485,1733,1575,1364
1847,18809295,17.208567,1904,1764,1504,1713,1591,1380
1848,18819296,17.2097267,1887,1744,1456,1696,1576,1343
1849,18829296,17.2115283,1915,1766,1511,1696,1583,1402
1850,18839295,17.2126364,1879,1749,1461,1691,1574,1350
1851,18849295,17.213718,1890,1762,1499,1691,1579,1369
1852,18859295,17.2148726,1903,1751,1495,1703,1584,1360
1853,18869295,17.2250576,1872,1738,1481,1679,1574,1358
1854,18879296,17.2262299,1866,1744,1501,1677,1575,1377
1855,18889295,17.2425993,1872,1741,1472,1681,1570,1346
1856,18899296,17.3836895,1894,1749,1505,1697,1574,1374
1857,18909295,17.3846597,1922,1759,1475,1716,1580,1355
1858,18919295,17.385566,1939,1769,1506,1722,1589,1382
1859,18929296,17.3863079,1906,1761,1466,1706,1585,1359
1860,18939295,17.3869549,1882,1761,1497,1683,1585,1368
1861,18949296,17.3876011,1866,1757,1487,1679,1582,1369
1862,18959295,17.3884108,1856,1743,1487,1677,1571,1355
1863,18969295,17.3892862,1879,1745,1502,1692,1574,1365
1864,18979295,17.3902762,1951,1751,1471,1760,1585,1351
1865,18989295,17.3912524,1939,1765,1450,1717,1575,1328
1866,18999296,17.3922902,1823,1731,1523,1644,1568,1392
1867,19009295,17.3933534,1803,1737,1466,1625,1560,1351
1868,19019295,17.3943373,1867,1758,1487,1678,1576,1356
1869,19029295,17.3951913,1917,1759,1505,1720,1589,1381
1870,19039296,17.3963479,1927,1753,1481,1720,1574,1351
1871,19049295,17.397006,1923,1764,1520,1719,1589,1380
1872,19059296,17.4127453,1895,1745,1461,1695,1575,1337
1873,19069296,17.4168268,1889,1759,1520,1704,1589,1386
1874,19079295,17.4286371,1875,1757,1466,1681,1580,1352
1875,19089296,17.4436983,1895,1757,1491,1702,1586,1372
1876,19099295,17.4468477,1903,1759,1499,1711,1581,1369
1877,19109295,17.5920001,1872,1744,1481,1679,1575,1352
1878,19119295,17.5933372,1867,1754,1499,1667,1576,1380
1879,19129295,17.594325,1866,1742,1471,1679,1570,1348
1880,19139296,17.5951968,1883,1743,1501,1686,1575,1381
1881,19149295,17.5962064,1907,1747,1477,1711,1579,1355
1882,19159295,17.5972092,1941,1754,1507,1731,1580,1377
1883,19169295,17.5980975,1917,1759,1489,1710,1578,1369
1884,19179295,17.5991396,1890,1751,1506,1693,1583,1364
1885,19189296,17.6001973,1855,1753,1491,1667,1579,1379
1886,19199295,17.6012097,1841,1744,1488,1661,1570,1356
1887,19209296,17.6023741,1882,1747,1490,1681,1581,1371
1888,19219295,17.6036597,1895,1739,1475,1705,1573,1355
1889,19229295,17.6048739,1975,1767,1488,1778,1586,1364
1890,19239295,17.6060053,1891,1744,1450,1690,1583,1337
1891,19249295,17.608981,1826,1744,1526,1643,1574,1402
1892,19259295,17.6188235,1803,1742,1479,1626,1571,1352
1893,19269296,17.6202078,1872,1751,1490,1678,1580,1372
1894,19279296,17.6328615,1933,1774,1504,1731,1606,1383
1895,19289295,17.6394677,1928,1744,1488,1724,1578,1367
1896,19299295,17.6536799,1909,1755,1513,1714,1585,1378
1897,19309295,17.6553742,1879,1735,1458,1684,1570,1337
1898,19319295,17.7776913,1889,1757,1525,1699,1578,1394
1899,19329295,17.778621,1891,1757,1457,1696,1576,1351
1900,19339295,17.779206,1901,1758,1513,1705,1588,1386
1901,19349295,17.7797434,1902,1762,1487,1700,1582,1363
1902,19359295,17.780432,1868,1744,1488,1679,1574,1364
1903,19369295,17.7811131,1855,1749,1497,1664,1574,1387
1904,19379295,17.78164,1855,1739,1489,1672,1566,1345
1905,19389295,17.7821345,1899,1747,1511,1699,1575,1379
1906,19399295,17.7828749,1934,1744,1469,1724,1582,1351
1907,19409295,17.7838249,1917,1755,1503,1722,1585,1389
1908,19419295,17.7844579,1905,1753,1485,1705,1589,1353
1909,19429295,17.7850919,1873,1746,1499,1679,1578,1371
1910,19439295,17.789076,1866,1757,1511,1671,1586,1364
1911,19449295,17.8020821,1840,1751,1484,1678,1579,1363
1912,19459296,17.8075464,1887,1750,1494,1688,1585,1364
1913,19469295,17.818362,2015,1754,1495,1810,1596,1367
1914,19479296,17.8388143,1865,1751,1488,1665,1574,1361
1915,19489295,17.8398515,1856,1757,1535,1669,1580,1390
1916,19499295,17.8487274,1815,1742,1459,1639,1575,1340
1917,19509295,17.9791429,1863,1739,1499,1667,1574,1377
1918,19519295,17.980107,1914,1775,1502,1720,1600,1372
1919,19529295,17.9809765,1935,1755,1493,1731,1584,1368
1920,19539295,17.9816223,1915,1762,1497,1709,1589,1376
1921,19549295,17.9822324,1886,1744,1470,1685,1575,1355
1922,19559295,17.9828966,1883,1760,1514,1684,1592,1384
1923,19569295,17.983539,1889,1747,1481,1691,1575,1351
1924,19579295,17.9841673,1892,1755,1516,1703,1581,1377
1925,19589295,17.9850157,1906,1747,1489,1695,1578,1364
1926,19599295,17.9862156,1882,1741,1488,1679,1570,1366
1927,19609296,17.9873289,1859,1745,1461,1663,1575,1366
1928,19619295,17.9879632,1862,1759,1497,1682,1573,1359
1929,19629295,17.9886246,1898,1758,1503,1705,1582,1366
1930,19639295,17.9897652,1910,1753,1479,1718,1579,1352
1931,19649296,18.006135,1927,1762,1505,1716,1593,1376
1932,19659295,18.0068987,1907,1756,1488,1705,1585,1364
1933,19669295,18.0262252,1872,1757,1504,1679,1585,1368
1934,19679295,18.0267701,1857,1749,1492,1664,1581,1364
1935,19689295,18.0383245,1858,1744,1486,1664,1569,1364
1936,19699295,18.0533072,1886,1745,1490,1691,1575,1365
1937,19709295,18.0562015,1909,1745,1490,1708,1575,1363
1938,19719296,18.1845854,1915,1746,1489,1723,1576,1365
1939,19729295,18.1857447,1904,1745,1490,1704,1575,1369
1940,19739295,18.1868643,1894,1761,1489,1702,1576,1365
1941,19749296,18.1878711,1872,1760,1467,1681,1583,1364
1942,19759295,18.1889674,1877,1735,1507,1685,1591,1371
1943,19769295,18.1901327,1892,1760,1488,1694,1586,1380
1944,19779295,18.1914813,1900,1755,1488,1698,1582,1374
1945,19789295,18.1928102,1889,1744,1491,1700,1573,1363
1946,19799295,18.1940935,1887,1738,1490,1690,1573,1364
1947,19809295,18.1951319,1874,1743,1486,1690,1566,1364
1948,19819295,18.1960293,1898,1747,1479,1698,1577,1372
1949,19829295,18.1973071,1894,1749,1486,1700,1581,1372
1950,19839295,18.1988954,1892,1762,1489,1697,1583,1359
1951,19849295,18.1999357,1895,1760,1499,1695,1588,1368
1952,19859296,18.2136986,1879,1757,1488,1683,1587,1365
1953,19869295,18.2162423,1875,1751,1494,1680,1581,1368
1954,19879295,18.2249489,1882,1733,1483,1684,1575,1366
1955,19889296,18.2401238,1899,1735,1492,1692,1575,1365
1956,19899296,18.2552511,1903,1744,1491,1705,1575,1369
1957,19909296,18.2559669,1904,1738,1478,1704,1572,1362
1958,19919295,18.3839778,1886,1744,1491,1695,1575,1368
1959,19929295,18.3847551,1876,1744,1485,1683,1575,1363
1960,19939295,18.3856343,1872,1761,1488,1686,1576,1371
1961,19949296,18.3863436,1889,1755,1490,1680,1582,1364
1962,19959295,18.3870076,1925,1754,1489,1696,1584,1364
1963,19969295,18.3877848,1903,1753,1495,1705,1580,1364
1964,19979295,18.3885902,1921,1745,1491,1690,1576,1362
1965,19989295,18.3893332,1895,1745,1499,1698,1577,1365
1966,19999296,18.3902928,1883,1746,1484,1690,1574,1360
1967,20009296,18.391128,1885,1744,1493,1693,1574,1365
1968,20019295,18.3921302,1885,1746,1488,1694,1576,1364
1969,20029295,18.3928837,1893,1754,1491,1693,1579,1368
1970,20039295,18.3995936,1893,1756,1489,1695,1580,1362
1971,20049295,18.4001344,1886,1754,1490,1693,1581,1364
1972,20059295,18.413422,1890,1754,1491,1698,1580,1368
1973,20069295,18.4173464,1891,1769,1487,1701,1576,1359
1974,20079295,18.4286933,1890,1750,1488,1699,1582,1365
1975,20089295,18.4436533,1898,1744,1488,1701,1574,1368
1976,20099295,18.4466556,1893,1751,1487,1700,1574,1362
1977,20109296,18.4582035,1881,1747,1493,1695,1577,1364
1978,20119295,18.6255021,1885,1746,1491,1679,1575,1361
1979,20129296,18.6263999,1877,1755,1488,1690,1582,1371
1980,20139295,18.6270811,1878,1751,1490,1690,1601,1365
1981,20149295,18.6277593,1892,1729,1499,1703,1585,1375
1982,20159295,18.6283921,1899,1757,1485,1698,1585,1364
1983,20169295,18.629007,1898,1749,1491,1701,1581,1368
1984,20179296,18.629599,1890,1750,1486,1694,1572,1353
1985,20189295,18.630106,1886,1757,1493,1685,1576,1366
1986,20199296,18.6305972,1882,1748,1490,1689,1575,1360
1987,20209295,18.6311484,1883,1744,1493,1691,1575,1360
1988,20219296,18.6317472,1887,1749,1499,1689,1575,1361
1989,20229295,18.632327,1895,1747,1493,1700,1581,1363
1990,20239296,18.6328826,1892,1753,1488,1700,1594,1366
1991,20249295,18.6333987,1898,1757,1491,1695,1582,1365
1992,20259295,18.6338957,1891,1758,1490,1691,1586,1361
1993,20269295,18.6344157,1890,1755,1488,1699,1585,1364
1994,20279296,18.6353351,1886,1753,1491,1688,1578,1379
1995,20289295,18.644796,1895,1746,1498,1693,1583,1361
1996,20299295,18.6475244,1890,1750,1489,1698,1574,1364
1997,20309295,18.6601492,1889,1744,1488,1683,1574,1363
1998,20319295,18.7873642,1881,1749,1515,1676,1575,1363
1999,20329295,18.7884095,1886,1744,1501,1704,1583,1364
2000,20339296,18.7891426,1891,1749,1479,1698,1580,1364
2001,20349295,18.7898003,1893,1759,1488,1702,1583,1356
2002,20359296,18.7907539,1893,1758,1489,1695,1583,1369
2003,20369295,18.7916459,1886,1755,1493,1693,1576,1364
2004,20379295,18.7921003,1887,1744,1490,1687,1577,1364
2005,20389295,18.7924605,1891,1744,1494,1691,1573,1364
2006,20399296,18.7928253,1894,1748,1490,1699,1575,1365
